기준일ID,시간대구분,행정동코드,총생활인구수
20260615,0,11200560,38128.9844
20260615,0,11200570,20842.8999
20260615,0,11200580,13006.1366
20260615,0,11200590,14358.4531
20260615,0,11200615,22012.5022
20260615,0,11200620,10951.3977
20260615,0,11200645,27830.3007
20260615,0,11200650,13451.2833
20260615,0,11200660,16239.9782
20260615,0,11200670,15395.7995
20260615,0,11200690,25878.7813
20260615,0,11200720,11017.9323
20260615,0,11200790,16013.166
20260615,1,11200520,17640.9671
20260615,1,11200535,21221.8608
20260615,1,11200540,20332.0722
20260615,1,11200550,21901.2175
20260615,1,11200560,37092.8875
20260615,1,11200570,20706.1142
20260615,1,11200580,12998.0206
20260615,1,11200590,14457.6538
20260615,1,11200615,21863.0784
20260615,1,11200620,11014.8443
20260615,1,11200645,27866.4997
20260615,1,11200650,13416.4981
20260615,1,11200660,16339.5499
20260615,1,11200670,15618.0828
20260615,1,11200690,26038.7983
20260615,1,11200720,11149.849
20260615,1,11200790,16096.6305
20260615,2,11200520,17760.8117
20260615,2,11200535,21526.624
20260615,2,11200540,20640.9148
20260615,2,11200550,21653.812
20260615,2,11200560,36542.0758
20260615,2,11200570,20735.7013
20260615,2,11200580,13029.9063
20260615,2,11200590,14507.4752
20260615,2,11200615,21829.0179
20260615,2,11200620,11032.096
20260615,2,11200645,27739.1849
20260615,2,11200650,13523.3261
20260615,2,11200660,16186.3629
20260615,2,11200670,15479.4994
20260615,2,11200690,25397.9103
20260615,2,11200720,10979.2743
20260615,2,11200790,16227.4568
20260615,3,11200520,17908.7372
20260615,3,11200535,21436.5115
20260615,3,11200540,20786.0752
20260615,3,11200550,21639.7505
20260615,3,11200560,36436.7093
20260615,3,11200570,20826.563
20260615,3,11200580,13070.0907
20260615,3,11200590,14388.2776
20260615,3,11200615,21516.9386
20260615,3,11200620,11190.1933
20260615,3,11200645,27812.8011
20260615,3,11200650,13464.3406
20260615,3,11200660,16251.6101
20260615,3,11200670,15381.9841
20260615,3,11200690,25380.0905
20260615,3,11200720,11131.637
20260615,3,11200790,16119.9669
20260615,4,11200520,17600.5363
20260615,4,11200535,21561.9487
20260615,4,11200540,20839.5104
20260615,4,11200550,21657.3031
20260615,4,11200560,36295.0952
20260615,4,11200570,20892.7693
20260615,4,11200580,13133.1141
20260615,4,11200590,14491.8973
20260615,4,11200615,21556.5569
20260615,4,11200620,11193.8616
20260615,4,11200645,27906.8768
20260615,4,11200650,13699.3559
20260615,4,11200660,16367.7656
20260615,4,11200670,15430.2273
20260615,4,11200690,24853.5608
20260615,4,11200720,11202.7215
20260615,4,11200790,16169.4463
20260615,5,11200520,17376.2522
20260615,5,11200535,21511.0603
20260615,5,11200540,21329.5437
20260615,5,11200550,22380.1532
20260615,5,11200560,36448.6222
20260615,5,11200570,20314.4307
20260615,5,11200580,12860.4513
20260615,5,11200590,14232.8521
20260615,5,11200615,21021.9626
20260615,5,11200620,11452.4348
20260615,5,11200645,29039.9615
20260615,5,11200650,14112.7366
20260615,5,11200660,16876.5486
20260615,5,11200670,15609.224
20260615,5,11200690,25243.1478
20260615,5,11200720,11203.9102
20260615,5,11200790,16825.2637
20260615,6,11200520,16608.8606
20260615,6,11200535,21357.8714
20260615,6,11200540,21402.5963
20260615,6,11200550,23373.3543
20260615,6,11200560,38605.2777
20260615,6,11200570,19541.0394
20260615,6,11200580,12325.2231
20260615,6,11200590,13984.774
20260615,6,11200615,20359.3572
20260615,6,11200620,11806.4828
20260615,6,11200645,30602.0222
20260615,6,11200650,15171.4967
20260615,6,11200660,17940.1239
20260615,6,11200670,16451.0958
20260615,6,11200690,27536.5301
20260615,6,11200720,11154.6736
20260615,6,11200790,18198.8486
20260615,7,11200520,15124.7095
20260615,7,11200535,21090.077
20260615,7,11200540,22216.4692
20260615,7,11200550,27336.8588
20260615,7,11200560,42275.4621
20260615,7,11200570,17561.7488
20260615,7,11200580,11469.3665
20260615,7,11200590,13040.7529
20260615,7,11200615,18679.2521
20260615,7,11200620,11406.6631
20260615,7,11200645,32499.3015
20260615,7,11200650,16350.6279
20260615,7,11200660,20669.2261
20260615,7,11200670,16807.9322
20260615,7,11200690,33738.7578
20260615,7,11200720,11272.4313
20260615,7,11200790,18689.0904
20260615,8,11200520,12401.6568
20260615,8,11200535,19801.5442
20260615,8,11200540,20660.6292
20260615,8,11200550,32816.4182
20260615,8,11200560,44552.3994
20260615,8,11200570,14168.6766
20260615,8,11200580,10933.9293
20260615,8,11200590,10797.3265
20260615,8,11200615,15949.7915
20260615,8,11200620,10819.3954
20260615,8,11200645,31029.5395
20260615,8,11200650,18378.504
20260615,8,11200660,24684.3924
20260615,8,11200670,18624.0909
20260615,8,11200690,47866.4646
20260615,8,11200720,10871.5965
20260615,8,11200790,18519.2258
20260615,9,11200520,11246.1882
20260615,9,11200535,19713.2682
20260615,9,11200540,19502.6009
20260615,9,11200550,34579.2526
20260615,9,11200560,44854.2962
20260615,9,11200570,12949.4698
20260615,9,11200580,9906.9456
20260615,9,11200590,10015.9699
20260615,9,11200615,14617.6005
20260615,9,11200620,10311.0938
20260615,9,11200645,27973.0176
20260615,9,11200650,19794.3933
20260615,9,11200660,28123.2677
20260615,9,11200670,19940.9175
20260615,9,11200690,56421.9759
20260615,9,11200720,10406.3393
20260615,9,11200790,18248.9971
20260615,10,11200520,10812.3028
20260615,10,11200535,19707.2975
20260615,10,11200540,18820.9605
20260615,10,11200550,36396.0833
20260615,10,11200560,45602.7092
20260615,10,11200570,12322.4311
20260615,10,11200580,9033.7847
20260615,10,11200590,9521.5856
20260615,10,11200615,13777.4066
20260615,10,11200620,9694.1291
20260615,10,11200645,26265.0131
20260615,10,11200650,20753.7691
20260615,10,11200660,29293.1115
20260615,10,11200670,20937.5965
20260615,10,11200690,60991.1889
20260615,10,11200720,9851.3953
20260615,10,11200790,17994.1502
20260615,11,11200520,10655.1361
20260615,11,11200535,19689.2963
20260615,11,11200540,18180.4333
20260615,11,11200550,37415.6974
20260615,11,11200560,44718.6629
20260615,11,11200570,11624.4933
20260615,11,11200580,8873.9707
20260615,11,11200590,8987.7142
20260615,11,11200615,13393.6925
20260615,11,11200620,9264.8593
20260615,11,11200645,25389.2572
20260615,11,11200650,21641.4161
20260615,11,11200660,30793.3469
20260615,11,11200670,21485.8422
20260615,11,11200690,62477.8276
20260615,11,11200720,9393.262
20260615,11,11200790,17545.4772
20260615,12,11200520,10229.3647
20260615,12,11200535,19529.7643
20260615,12,11200540,18170.1406
20260615,12,11200550,38960.5258
20260615,12,11200560,44981.1752
20260615,12,11200570,11589.297
20260615,12,11200580,8639.6839
20260615,12,11200590,8821.8671
20260615,12,11200615,13087.6576
20260615,12,11200620,9111.1487
20260615,12,11200645,24767.961
20260615,12,11200650,22285.1525
20260615,12,11200660,31719.6193
20260615,12,11200670,21635.4315
20260615,12,11200690,65277.7324
20260615,12,11200720,9408.2043
20260615,12,11200790,17039.0054
20260615,13,11200520,10246.4766
20260615,13,11200535,19697.7866
20260615,13,11200540,18017.3004
20260615,13,11200550,38924.4341
20260615,13,11200560,45340.7115
20260615,13,11200570,11693.6426
20260615,13,11200580,8455.7564
20260615,13,11200590,8839.358
20260615,13,11200615,13061.601
20260615,13,11200620,9250.4719
20260615,13,11200645,24544.5975
20260615,13,11200650,23163.6163
20260615,13,11200660,31057.695
20260615,13,11200670,22226.5151
20260615,13,11200690,66423.246
20260615,13,11200720,9275.6816
20260615,13,11200790,17149.1557
20260615,14,11200520,10466.7115
20260615,14,11200535,19474.1566
20260615,14,11200540,17435.3957
20260615,14,11200550,38695.5681
20260615,14,11200560,46543.9931
20260615,14,11200570,11443.4248
20260615,14,11200580,8536.1613
20260615,14,11200590,9173.0734
20260615,14,11200615,13213.3312
20260615,14,11200620,9510.0276
20260615,14,11200645,24363.1917
20260615,14,11200650,23372.7683
20260615,14,11200660,31290.289
20260615,14,11200670,22692.8731
20260615,14,11200690,67045.2701
20260615,14,11200720,9182.4886
20260615,14,11200790,16807.744
20260615,15,11200520,11017.8161
20260615,15,11200535,20509.8268
20260615,15,11200540,16973.3436
20260615,15,11200550,37168.2936
20260615,15,11200560,46727.2299
20260615,15,11200570,12047.2785
20260615,15,11200580,7244.4171
20260615,15,11200590,10032.5602
20260615,15,11200615,13771.26
20260615,15,11200620,10102.2708
20260615,15,11200645,25645.5916
20260615,15,11200650,21975.5045
20260615,15,11200660,30793.5777
20260615,15,11200670,22285.965
20260615,15,11200690,66370.4024
20260615,15,11200720,9306.8134
20260615,15,11200790,16956.7218
20260615,16,11200520,11592.9737
20260615,16,11200535,21206.4805
20260615,16,11200540,16847.6486
20260615,16,11200550,35162.4927
20260615,16,11200560,48142.4076
20260615,16,11200570,12541.7683
20260615,16,11200580,6940.1198
20260615,16,11200590,10799.6166
20260615,16,11200615,14205.5785
20260615,16,11200620,10593.0726
20260615,16,11200645,26762.6259
20260615,16,11200650,21799.2783
20260615,16,11200660,30825.203
20260615,16,11200670,22150.816
20260615,16,11200690,65422.5793
20260615,16,11200720,9188.881
20260615,16,11200790,17275.8304
20260615,17,11200520,12536.0477
20260615,17,11200535,21826.8021
20260615,17,11200540,17053.3256
20260615,17,11200550,33568.6848
20260615,17,11200560,48858.82
20260615,17,11200570,13450.3468
20260615,17,11200580,7522.4491
20260615,17,11200590,11275.4803
20260615,17,11200615,14990.401
20260615,17,11200620,10896.0498
20260615,17,11200645,29549.764
20260615,17,11200650,20990.0153
20260615,17,11200660,30336.77
20260615,17,11200670,20929.5809
20260615,17,11200690,60762.6779
20260615,17,11200720,9082.8383
20260615,17,11200790,16815.7046
20260615,18,11200520,14049.6731
20260615,18,11200535,22557.9884
20260615,18,11200540,17351.291
20260615,18,11200550,34783.6287
20260615,18,11200560,51034.8469
20260615,18,11200570,14687.8726
20260615,18,11200580,8199.2579
20260615,18,11200590,11988.7131
20260615,18,11200615,16684.4046
20260615,18,11200620,11322.5161
20260615,18,11200645,32528.2071
20260615,18,11200650,18898.6049
20260615,18,11200660,27285.1012
20260615,18,11200670,18751.7015
20260615,18,11200690,48390.8208
20260615,18,11200720,8691.0166
20260615,18,11200790,16549.5712
20260615,19,11200520,15312.3394
20260615,19,11200535,22124.6683
20260615,19,11200540,17885.8019
20260615,19,11200550,31149.6499
20260615,19,11200560,48479.6801
20260615,19,11200570,15743.2349
20260615,19,11200580,9016.1206
20260615,19,11200590,12393.526
20260615,19,11200615,17408.7416
20260615,19,11200620,11757.0896
20260615,19,11200645,28963.4302
20260615,19,11200650,17460.1327
20260615,19,11200660,24174.9423
20260615,19,11200670,17454.3048
20260615,19,11200690,39774.3542
20260615,19,11200720,8639.291
20260615,19,11200790,16839.1544
20260615,20,11200520,15887.1943
20260615,20,11200535,22008.5001
20260615,20,11200540,18017.652
20260615,20,11200550,30000.5927
20260615,20,11200560,46555.867
20260615,20,11200570,16447.056
20260615,20,11200580,9376.2326
20260615,20,11200590,12808.3127
20260615,20,11200615,18658.0915
20260615,20,11200620,11787.4898
20260615,20,11200645,29048.0583
20260615,20,11200650,16368.9424
20260615,20,11200660,22242.7434
20260615,20,11200670,16665.7614
20260615,20,11200690,34754.953
20260615,20,11200720,8790.9323
20260615,20,11200790,16907.3705
20260615,21,11200520,16342.8342
20260615,21,11200535,22244.1945
20260615,21,11200540,18595.8857
20260615,21,11200550,28331.9902
20260615,21,11200560,43964.7121
20260615,21,11200570,17659.1119
20260615,21,11200580,10486.3595
20260615,21,11200590,13207.5353
20260615,21,11200615,19345.1078
20260615,21,11200620,11882.386
20260615,21,11200645,28782.3768
20260615,21,11200650,15486.3422
20260615,21,11200660,20378.9272
20260615,21,11200670,15736.3506
20260615,21,11200690,30159.8832
20260615,21,11200720,9154.1112
20260615,21,11200790,16555.6669
20260615,22,11200520,17178.2644
20260615,22,11200535,22832.5357
20260615,22,11200540,19322.904
20260615,22,11200550,26672.3052
20260615,22,11200560,40753.8815
20260615,22,11200570,18450.3541
20260615,22,11200580,10957.2389
20260615,22,11200590,13469.1934
20260615,22,11200615,20139.3742
20260615,22,11200620,12052.9878
20260615,22,11200645,29257.8137
20260615,22,11200650,15272.9959
20260615,22,11200660,19612.3316
20260615,22,11200670,15702.0494
20260615,22,11200690,27180.418
20260615,22,11200720,9502.9301
20260615,22,11200790,17081.3055
20260615,23,11200520,17215.4627
20260615,23,11200535,21178.2229
20260615,23,11200540,19935.2553
20260615,23,11200550,23294.9132
20260615,23,11200560,41422.6222
20260615,23,11200570,20474.9147
20260615,23,11200580,12791.9166
20260615,23,11200590,14611.0529
20260615,23,11200615,21496.626
20260615,23,11200620,10843.1743
20260615,23,11200645,27944.0465
20260615,23,11200650,13617.7419
20260615,23,11200660,16687.515
20260615,23,11200670,15446.614
20260615,23,11200690,27733.8333
20260615,23,11200720,10759.0792
20260615,23,11200790,16030.5625
20260616,0,11200520,17332.4871
20260616,0,11200535,21015.4461
20260616,0,11200540,20172.7583
20260616,0,11200550,23113.9041
20260616,0,11200560,39121.9701
20260616,0,11200570,20591.1561
20260616,0,11200580,13107.1754
20260616,0,11200590,14510.8742
20260616,0,11200615,21573.903
20260616,0,11200620,10858.8414
20260616,0,11200645,27664.0888
20260616,0,11200650,13704.3497
20260616,0,11200660,16521.7687
20260616,0,11200670,15576.3139
20260616,0,11200690,26900.1238
20260616,0,11200720,10792.4859
20260616,0,11200790,16112.4644
20260616,1,11200520,17227.3611
20260616,1,11200535,21229.9215
20260616,1,11200540,20479.2558
20260616,1,11200550,22842.4498
20260616,1,11200560,37576.418
20260616,1,11200570,20579.855
20260616,1,11200580,12998.5697
20260616,1,11200590,14229.0183
20260616,1,11200615,21931.0041
20260616,1,11200620,10943.8119
20260616,1,11200645,27553.6562
20260616,1,11200650,13696.4219
20260616,1,11200660,16530.3033
20260616,1,11200670,15386.1787
20260616,1,11200690,26990.7816
20260616,1,11200720,10958.1349
20260616,1,11200790,16170.8694
20260616,2,11200520,17463.3455
20260616,2,11200535,21389.3401
20260616,2,11200540,20428.4514
20260616,2,11200550,22855.7816
20260616,2,11200560,37187.0548
20260616,2,11200570,20552.3222
20260616,2,11200580,12996.323
20260616,2,11200590,14394.7761
20260616,2,11200615,21843.8922
20260616,2,11200620,10894.0804
20260616,2,11200645,27508.2907
20260616,2,11200650,13742.597
20260616,2,11200660,16489.369
20260616,2,11200670,15371.6377
20260616,2,11200690,26423.3346
20260616,2,11200720,10799.8489
20260616,2,11200790,16043.9707
20260616,3,11200520,17481.7958
20260616,3,11200535,21353.6412
20260616,3,11200540,20705.0967
20260616,3,11200550,22760.4299
20260616,3,11200560,36911.3271
20260616,3,11200570,20606.691
20260616,3,11200580,12994.6657
20260616,3,11200590,14240.0239
20260616,3,11200615,22024.7461
20260616,3,11200620,10841.5934
20260616,3,11200645,27451.4561
20260616,3,11200650,13923.8664
20260616,3,11200660,16573.1106
20260616,3,11200670,15249.7817
20260616,3,11200690,26269.7773
20260616,3,11200720,10817.9705
20260616,3,11200790,16304.3231
20260616,4,11200520,17434.0417
20260616,4,11200535,21805.7146
20260616,4,11200540,20873.1328
20260616,4,11200550,22746.3961
20260616,4,11200560,36435.1942
20260616,4,11200570,20739.0835
20260616,4,11200580,13052.3782
20260616,4,11200590,14125.6762
20260616,4,11200615,22086.9089
20260616,4,11200620,10888.0643
20260616,4,11200645,27619.6303
20260616,4,11200650,14127.2163
20260616,4,11200660,16690.9227
20260616,4,11200670,15274.887
20260616,4,11200690,25863.9298
20260616,4,11200720,10698.207
20260616,4,11200790,16286.2998
20260616,5,11200520,17176.9537
20260616,5,11200535,21686.6636
20260616,5,11200540,21135.3814
20260616,5,11200550,23553.5971
20260616,5,11200560,37273.8583
20260616,5,11200570,20351.634
20260616,5,11200580,12855.6391
20260616,5,11200590,14095.3168
20260616,5,11200615,21668.6525
20260616,5,11200620,11073.8203
20260616,5,11200645,28579.3267
20260616,5,11200650,14624.4036
20260616,5,11200660,17048.462
20260616,5,11200670,15387.8278
20260616,5,11200690,26407.6772
20260616,5,11200720,11004.6887
20260616,5,11200790,16833.1216
20260616,6,11200520,16758.7404
20260616,6,11200535,21697.9546
20260616,6,11200540,21488.904
20260616,6,11200550,24677.7419
20260616,6,11200560,38704.4412
20260616,6,11200570,19592.2665
20260616,6,11200580,12325.1612
20260616,6,11200590,13674.5951
20260616,6,11200615,21109.0161
20260616,6,11200620,11518.7743
20260616,6,11200645,29997.4419
20260616,6,11200650,15362.0517
20260616,6,11200660,17985.4911
20260616,6,11200670,16249.8432
20260616,6,11200690,28693.6912
20260616,6,11200720,11095.7775
20260616,6,11200790,17912.183
20260616,7,11200520,15172.6936
20260616,7,11200535,21011.6895
20260616,7,11200540,22034.4199
20260616,7,11200550,28941.3201
20260616,7,11200560,42275.516
20260616,7,11200570,17473.3731
20260616,7,11200580,11642.9877
20260616,7,11200590,12963.8709
20260616,7,11200615,18805.2234
20260616,7,11200620,11154.4707
20260616,7,11200645,32639.1475
20260616,7,11200650,16754.5575
20260616,7,11200660,20972.9415
20260616,7,11200670,16521.8829
20260616,7,11200690,34454.5242
20260616,7,11200720,11081.7005
20260616,7,11200790,18845.4206
20260616,8,11200520,12221.148
20260616,8,11200535,19521.2921
20260616,8,11200540,20948.7846
20260616,8,11200550,33481.0337
20260616,8,11200560,44373.7945
20260616,8,11200570,14465.1893
20260616,8,11200580,10843.1756
20260616,8,11200590,11043.4455
20260616,8,11200615,15719.7936
20260616,8,11200620,10556.8094
20260616,8,11200645,30982.5514
20260616,8,11200650,18885.7843
20260616,8,11200660,24438.5301
20260616,8,11200670,18416.5148
20260616,8,11200690,49104.2958
20260616,8,11200720,10647.1256
20260616,8,11200790,18658.6664
20260616,9,11200520,10899.3839
20260616,9,11200535,19607.16
20260616,9,11200540,19649.6929
20260616,9,11200550,35731.6182
20260616,9,11200560,44918.8674
20260616,9,11200570,13127.8778
20260616,9,11200580,9705.2992
20260616,9,11200590,10125.4303
20260616,9,11200615,14699.9559
20260616,9,11200620,9607.8187
20260616,9,11200645,27694.4553
20260616,9,11200650,20027.7319
20260616,9,11200660,28315.8885
20260616,9,11200670,20018.4452
20260616,9,11200690,57981.2223
20260616,9,11200720,10356.7891
20260616,9,11200790,18958.4226
20260616,10,11200520,10461.8373
20260616,10,11200535,19479.2433
20260616,10,11200540,19092.7755
20260616,10,11200550,36650.0062
20260616,10,11200560,46259.8484
20260616,10,11200570,12350.3369
20260616,10,11200580,9148.7107
20260616,10,11200590,9516.4964
20260616,10,11200615,13679.4847
20260616,10,11200620,9444.5072
20260616,10,11200645,26613.5916
20260616,10,11200650,21215.1087
20260616,10,11200660,29371.5887
20260616,10,11200670,20603.7702
20260616,10,11200690,61746.5553
20260616,10,11200720,9842.0874
20260616,10,11200790,18555.3574
20260616,11,11200520,10373.3938
20260616,11,11200535,19712.0028
20260616,11,11200540,18325.5116
20260616,11,11200550,36581.2543
20260616,11,11200560,44942.0291
20260616,11,11200570,11823.2587
20260616,11,11200580,8685.9092
20260616,11,11200590,8869.7724
20260616,11,11200615,13285.4899
20260616,11,11200620,9186.0308
20260616,11,11200645,25250.7304
20260616,11,11200650,21677.6729
20260616,11,11200660,30306.0978
20260616,11,11200670,21636.2972
20260616,11,11200690,62966.785
20260616,11,11200720,9350.6127
20260616,11,11200790,17514.209
20260616,12,11200520,10172.7465
20260616,12,11200535,19693.91
20260616,12,11200540,18304.6783
20260616,12,11200550,37391.889
20260616,12,11200560,45142.9408
20260616,12,11200570,11665.8074
20260616,12,11200580,8631.0137
20260616,12,11200590,8744.6182
20260616,12,11200615,13075.321
20260616,12,11200620,9011.5398
20260616,12,11200645,25059.9426
20260616,12,11200650,22203.3058
20260616,12,11200660,31131.9344
20260616,12,11200670,21679.7284
20260616,12,11200690,65704.5573
20260616,12,11200720,9245.4615
20260616,12,11200790,17234.2969
20260616,13,11200520,10256.8033
20260616,13,11200535,19554.7538
20260616,13,11200540,17954.2587
20260616,13,11200550,37710.9257
20260616,13,11200560,45933.4936
20260616,13,11200570,11366.1218
20260616,13,11200580,8510.2733
20260616,13,11200590,8821.4435
20260616,13,11200615,12937.8539
20260616,13,11200620,9288.0141
20260616,13,11200645,24137.7607
20260616,13,11200650,22852.5978
20260616,13,11200660,31094.5173
20260616,13,11200670,22600.5377
20260616,13,11200690,67412.1081
20260616,13,11200720,9096.2526
20260616,13,11200790,17234.7578
20260616,14,11200520,10171.7644
20260616,14,11200535,19336.765
20260616,14,11200540,17550.0634
20260616,14,11200550,38054.7536
20260616,14,11200560,46793.9582
20260616,14,11200570,11456.4978
20260616,14,11200580,8283.8149
20260616,14,11200590,9224.9965
20260616,14,11200615,12743.0882
20260616,14,11200620,9953.258
20260616,14,11200645,24595.9988
20260616,14,11200650,22759.478
20260616,14,11200660,31060.1946
20260616,14,11200670,23266.9604
20260616,14,11200690,67545.7833
20260616,14,11200720,9091.458
20260616,14,11200790,16959.7483
20260616,15,11200520,10556.4292
20260616,15,11200535,19666.1189
20260616,15,11200540,17294.6898
20260616,15,11200550,36485.0777
20260616,15,11200560,47377.8173
20260616,15,11200570,11863.2508
20260616,15,11200580,8602.8042
20260616,15,11200590,9328.424
20260616,15,11200615,13005.8906
20260616,15,11200620,9850.0504
20260616,15,11200645,25324.7541
20260616,15,11200650,22587.5789
20260616,15,11200660,31406.6224
20260616,15,11200670,23144.5985
20260616,15,11200690,67005.8472
20260616,15,11200720,9276.1911
20260616,15,11200790,17129.3014
20260616,16,11200520,11432.6577
20260616,16,11200535,20973.8296
20260616,16,11200540,16873.1723
20260616,16,11200550,32741.143
20260616,16,11200560,48653.1894
20260616,16,11200570,12858.8843
20260616,16,11200580,7556.1275
20260616,16,11200590,10985.5819
20260616,16,11200615,14156.1223
20260616,16,11200620,10275.372
20260616,16,11200645,26226.428
20260616,16,11200650,22522.0404
20260616,16,11200660,31207.1629
20260616,16,11200670,22863.5205
20260616,16,11200690,66253.1223
20260616,16,11200720,9197.8096
20260616,16,11200790,16764.3298
20260616,17,11200520,12320.3441
20260616,17,11200535,21817.9336
20260616,17,11200540,16966.1001
20260616,17,11200550,33064.7887
20260616,17,11200560,49827.3179
20260616,17,11200570,13173.7725
20260616,17,11200580,7601.2517
20260616,17,11200590,11519.514
20260616,17,11200615,15138.4934
20260616,17,11200620,10591.9051
20260616,17,11200645,29501.6726
20260616,17,11200650,21219.37
20260616,17,11200660,30479.3398
20260616,17,11200670,21389.5393
20260616,17,11200690,62741.9261
20260616,17,11200720,9098.0967
20260616,17,11200790,16600.5283
20260616,18,11200520,13637.7704
20260616,18,11200535,22218.3776
20260616,18,11200540,17403.7205
20260616,18,11200550,33546.0438
20260616,18,11200560,51533.3013
20260616,18,11200570,14798.3265
20260616,18,11200580,8524.5643
20260616,18,11200590,12078.3425
20260616,18,11200615,16582.4767
20260616,18,11200620,11092.8755
20260616,18,11200645,33659.0955
20260616,18,11200650,19180.3114
20260616,18,11200660,27856.1424
20260616,18,11200670,19316.8682
20260616,18,11200690,49053.4564
20260616,18,11200720,8712.5789
20260616,18,11200790,16239.5005
20260616,19,11200520,14898.9162
20260616,19,11200535,22418.6324
20260616,19,11200540,18005.2136
20260616,19,11200550,30442.931
20260616,19,11200560,48627.8602
20260616,19,11200570,15858.7901
20260616,19,11200580,9050.9065
20260616,19,11200590,12324.8727
20260616,19,11200615,17627.1613
20260616,19,11200620,11230.6067
20260616,19,11200645,29301.8596
20260616,19,11200650,17447.7183
20260616,19,11200660,24742.7976
20260616,19,11200670,17975.1768
20260616,19,11200690,41423.1326
20260616,19,11200720,8859.9504
20260616,19,11200790,15977.115
20260616,20,11200520,15539.8009
20260616,20,11200535,22077.3481
20260616,20,11200540,18301.3087
20260616,20,11200550,29118.0009
20260616,20,11200560,47210.1073
20260616,20,11200570,16521.6081
20260616,20,11200580,9769.537
20260616,20,11200590,12666.4253
20260616,20,11200615,18657.062
20260616,20,11200620,11434.8055
20260616,20,11200645,28947.9535
20260616,20,11200650,16271.8468
20260616,20,11200660,22464.0453
20260616,20,11200670,17283.7453
20260616,20,11200690,35517.94
20260616,20,11200720,8996.3439
20260616,20,11200790,16054.3915
20260616,21,11200520,16284.0903
20260616,21,11200535,22307.7094
20260616,21,11200540,18661.532
20260616,21,11200550,27986.0569
20260616,21,11200560,44390.681
20260616,21,11200570,17517.0493
20260616,21,11200580,10383.803
20260616,21,11200590,13111.7846
20260616,21,11200615,19160.6227
20260616,21,11200620,12040.8813
20260616,21,11200645,29156.3012
20260616,21,11200650,15738.6896
20260616,21,11200660,21274.1198
20260616,21,11200670,16115.8511
20260616,21,11200690,31257.7574
20260616,21,11200720,9206.8939
20260616,21,11200790,16492.0774
20260616,22,11200520,17224.4122
20260616,22,11200535,22349.3646
20260616,22,11200540,19772.0017
20260616,22,11200550,26608.2571
20260616,22,11200560,41948.235
20260616,22,11200570,18314.7511
20260616,22,11200580,11088.6188
20260616,22,11200590,13230.0446
20260616,22,11200615,20274.7016
20260616,22,11200620,12029.234
20260616,22,11200645,29498.6879
20260616,22,11200650,15392.9413
20260616,22,11200660,19837.2379
20260616,22,11200670,15748.9862
20260616,22,11200690,27784.1034
20260616,22,11200720,9522.8693
20260616,22,11200790,16601.7051
20260616,23,11200520,17255.1343
20260616,23,11200535,20851.5815
20260616,23,11200540,20371.056
20260616,23,11200550,23262.042
20260616,23,11200560,41495.7832
20260616,23,11200570,20672.0678
20260616,23,11200580,12868.4809
20260616,23,11200590,14378.4391
20260616,23,11200615,21177.0072
20260616,23,11200620,10990.0174
20260616,23,11200645,27861.9328
20260616,23,11200650,13508.2065
20260616,23,11200660,17203.1136
20260616,23,11200670,15589.0758
20260616,23,11200690,27908.5015
20260616,23,11200720,10694.047
20260616,23,11200790,15872.0749
20260617,0,11200520,17420.304
20260617,0,11200535,21011.2256
20260617,0,11200540,20570.5822
20260617,0,11200550,22901.7892
20260617,0,11200560,38635.9841
20260617,0,11200570,20497.4758
20260617,0,11200580,13065.2736
20260617,0,11200590,14391.2806
20260617,0,11200615,21362.4689
20260617,0,11200620,11087.1272
20260617,0,11200645,27638.8063
20260617,0,11200650,13476.3296
20260617,0,11200660,16806.5837
20260617,0,11200670,15627.4577
20260617,0,11200690,26751.2769
20260617,0,11200720,10881.8379
20260617,0,11200790,16219.2214
20260617,1,11200520,17540.404
20260617,1,11200535,21054.7507
20260617,1,11200540,20684.606
20260617,1,11200550,22835.0446
20260617,1,11200560,37442.0876
20260617,1,11200570,20645.8465
20260617,1,11200580,13059.2038
20260617,1,11200590,14254.9898
20260617,1,11200615,21706.3281
20260617,1,11200620,11053.8615
20260617,1,11200645,27441.8491
20260617,1,11200650,13751.8568
20260617,1,11200660,16732.9319
20260617,1,11200670,15629.5587
20260617,1,11200690,26842.3321
20260617,1,11200720,10938.0793
20260617,1,11200790,16052.8879
20260617,2,11200520,17551.5584
20260617,2,11200535,21101.5991
20260617,2,11200540,20944.9061
20260617,2,11200550,22777.9025
20260617,2,11200560,37346.1248
20260617,2,11200570,20606.9922
20260617,2,11200580,13096.6222
20260617,2,11200590,14332.0113
20260617,2,11200615,21707.8347
20260617,2,11200620,11058.1699
20260617,2,11200645,27451.4107
20260617,2,11200650,13715.2718
20260617,2,11200660,16616.8661
20260617,2,11200670,15497.1087
20260617,2,11200690,26404.0782
20260617,2,11200720,10979.56
20260617,2,11200790,15999.5719
20260617,3,11200520,17605.9712
20260617,3,11200535,21078.4427
20260617,3,11200540,21100.9421
20260617,3,11200550,22632.5088
20260617,3,11200560,36870.0363
20260617,3,11200570,20553.4868
20260617,3,11200580,13022.6712
20260617,3,11200590,14287.3957
20260617,3,11200615,21611.061
20260617,3,11200620,11139.9607
20260617,3,11200645,27445.9364
20260617,3,11200650,13741.2512
20260617,3,11200660,16670.9768
20260617,3,11200670,15449.9574
20260617,3,11200690,26252.3128
20260617,3,11200720,10997.8302
