NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
103900146,4535,제일감리교회,127.0269036684,37.547866119,마을버스,11040620,금호4가동,11040,성동구
103900133,4536,신금호역,127.019636929,37.5543806178,마을버스,11040720,금호2·3가동,11040,성동구
103900302,4537,제3법학관,127.0486367607,37.556233909,마을버스,11040550,사근동,11040,성동구
103900034,4538,행당서울숲푸르지오109동앞,127.0317164122,37.5544534388,마을버스,11040570,행당2동,11040,성동구
103900035,4539,벽산아파트정문,127.0252791565,37.5526575016,마을버스,11040590,금호1가동,11040,성동구
103900298,4540,성수역2번출구,127.0576390687,37.5442691048,마을버스,11040680,성수2가3동,11040,성동구
103900037,4541,옥수종합사회복지관,127.0128519457,37.5408804856,마을버스,11040730,옥수동,11040,성동구
103900126,4542,응봉동현대아파트,127.0307682168,37.5498025299,마을버스,11040580,응봉동,11040,성동구
103900038,4544,행당2동주민센터,127.0306537631,37.5577375973,마을버스,11040570,행당2동,11040,성동구
103900072,4545,응봉경로당앞,127.031642249,37.5526279318,마을버스,11040580,응봉동,11040,성동구
103900040,4546,금호119안전센터,127.0247307916,37.5541870617,마을버스,11040590,금호1가동,11040,성동구
103900299,4547,경동초등학교입구,127.0511563146,37.5458938897,마을버스,11040680,성수2가3동,11040,성동구
103900041,4548,옥수삼성아파트,127.0139484516,37.540635263,마을버스,11040730,옥수동,11040,성동구
103900074,4549,현대공업사앞,127.0325677907,37.549950728,마을버스,11040580,응봉동,11040,성동구
103900134,4550,두산상가후문.106동,127.0167386956,37.5491853986,마을버스,11040720,금호2·3가동,11040,성동구
103900075,4551,중앙병원,127.0193175559,37.5519612784,마을버스,11040720,금호2·3가동,11040,성동구
103900019,4552,무학중학교.무학여고,127.0331282771,37.5582100032,마을버스,11040570,행당2동,11040,성동구
103900039,4553,만물상회앞,127.0312234362,37.552827269,마을버스,11040580,응봉동,11040,성동구
103900076,4554,논골사거리,127.0248124231,37.5553150263,마을버스,11040590,금호1가동,11040,성동구
103900078,4556,응봉초등학교.대림아파트,127.0334306978,37.5510678445,마을버스,11040580,응봉동,11040,성동구
103900043,4557,한신아파트,127.0192957404,37.5507538149,마을버스,11040720,금호2·3가동,11040,성동구
103900303,4558,올림픽체육관앞,127.0496303854,37.5570151108,마을버스,11040550,사근동,11040,성동구
103900042,4559,상봉노인정앞,127.030283193,37.5528739435,마을버스,11040580,응봉동,11040,성동구
105000454,4560,논골신협.대림아파트후문,127.0245743869,37.5577029753,일반차로,11040590,금호1가동,11040,성동구
103900079,4562,옥수삼성아파트,127.0143207799,37.5407532621,마을버스,11040730,옥수동,11040,성동구
103900045,4563,응봉역.광희중,127.0344339086,37.5520425408,마을버스,11040580,응봉동,11040,성동구
103900080,4564,우리은행.백범학원터,127.0211726304,37.5480069051,마을버스,11040620,금호4가동,11040,성동구
103900082,4566,금호공원,127.0195750088,37.5496769604,마을버스,11040720,금호2·3가동,11040,성동구
103900122,4567,대현산체육관입구,127.0298541873,37.5530799025,마을버스,11040580,응봉동,11040,성동구
103900304,4568,한양대학교경영대학,127.0485297971,37.5570853955,마을버스,11040550,사근동,11040,성동구
103900084,4570,옥수종합사회복지관,127.0132276487,37.5408867518,마을버스,11040730,옥수동,11040,성동구
103900144,4572,대우아파트입구,127.0191632324,37.5459834381,마을버스,11040620,금호4가동,11040,성동구
103900020,4573,원형화단,127.0194898441,37.548592957,마을버스,11040720,금호2·3가동,11040,성동구
103900085,4574,성동구청,127.0364064374,37.5641355512,마을버스,11040560,행당1동,11040,성동구
103900047,4575,금봉어린이집.또또와마트,127.0288090654,37.5529061904,마을버스,11040590,금호1가동,11040,성동구
103900305,4576,한양대병원후문,127.0419651568,37.5600051066,마을버스,11040550,사근동,11040,성동구
103900048,4577,경수중학교입구,127.0596206188,37.5433629833,마을버스,11040680,성수2가3동,11040,성동구
103900049,4578,옥정중학교,127.0113322323,37.5413329917,마을버스,11040730,옥수동,11040,성동구
103900086,4579,응봉사거리,127.0345427336,37.5548674402,마을버스,11040560,행당1동,11040,성동구
103900051,4582,천은교회.성동청소년상담복지센터,127.0267906941,37.554695676,마을버스,11040570,행당2동,11040,성동구
103900151,4583,극동아파트상가,127.0123679427,37.5429116083,마을버스,11040730,옥수동,11040,성동구
103900088,4584,무학여고,127.0342554186,37.5577185854,마을버스,11040560,행당1동,11040,성동구
103900089,4585,한전입구,127.0351185322,37.5662652006,마을버스,11040540,마장동,11040,성동구
103900050,4586,논골입구.성동공유센터,127.0255715552,37.5555496417,마을버스,11040570,행당2동,11040,성동구
103900090,4587,극동아파트7동,127.0127539602,37.5436189277,마을버스,11040730,옥수동,11040,성동구
