기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20260518,14,11170625,68754.941,804.0507,339.2622,1073.5667,2726.3,3174.0662,3615.9272,4507.0982,4402.0421,4205.4496,2982.0913,2351.3545,1458.7882,848.0316,1590.2268,968.0196,360.2939,668.246,2837.0331,4420.4584,4480.3188,4803.6631,3570.8587,3009.5423,2422.2372,2299.918,1599.1601,1113.9677,2122.9681
20260518,14,11170630,23022.1281,1512.9267,812.5716,564.1976,389.6661,452.3537,416.1234,632.9428,800.1687,964.5617,835.8677,805.7568,649.477,423.7128,998.8964,1371.4309,708.4024,453.6211,492.7836,542.6082,637.0493,976.8046,1046.1026,1086.0769,934.8042,970.6333,887.0314,681.7159,1973.8408
20260518,14,11170640,5889.9264,123.4659,43.1795,61.4692,152.3973,151.6179,209.0282,283.061,296.1723,284.3865,269.7156,317.992,209.8569,188.8988,279.1607,128.4704,58.3957,58.5502,167.4664,206.8989,238.7025,265.3874,213.1845,234.0242,179.1471,284.9478,234.1799,210.2292,539.9395
20260518,14,11170650,11680.7984,95.5776,51.1803,109.838,375.5398,584.3123,650.0443,821.8636,639.0293,711.5069,562.5244,515.6704,376.4031,174.9678,409.1334,100.437,44.6388,85.3316,435.81,745.4106,622.8157,719.2462,491.1692,534.2879,372.2733,438.4849,303.4209,204.6862,505.1954
20260518,14,11170660,9392.8542,190.2512,86.2766,294.6245,172.2271,407.8787,467.7359,560.7161,533.0337,528.9496,384.2042,289.9271,180.1383,174.5102,334.9739,147.0559,72.4466,155.8568,253.5801,445.4401,522.1054,595.1731,508.0595,498.3438,383.9591,296.84,228.0784,180.5469,499.9227
20260518,14,11170685,37652.9283,946.2695,406.1891,387.9116,867.0302,1415.0526,1536.1739,2042.1739,1704.9437,2032.1526,1628.267,1397.7409,1000.4212,539.5736,863.5575,594.0222,265.7198,391.0644,1448.1006,2395.3162,2259.6784,2706.9142,2236.9491,2119.1194,1558.3037,1369.0566,1012.3277,677.9815,1850.9155
20260518,14,11170690,15262.6939,586.5267,422.9534,312.2988,328.1157,417.3204,437.5693,638.1441,714.4606,759.213,703.0269,669.2397,500.2591,316.6607,720.8151,576.5356,368.3416,167.8719,332.953,494.564,552.9147,637.1052,640.0669,710.8971,656.3353,584.8768,513.4077,386.929,1113.2912
20260518,14,11170700,6758.398,95.0741,64.5734,285.3498,365.4143,303.7849,245.6887,368.9207,337.8593,316.5133,338.3229,362.9821,229.4114,152.1357,227.598,42.018,26.8141,92.0412,194.0718,188.8499,221.3007,256.7924,324.4236,350.5957,246.9956,274.1426,246.3726,168.353,431.9988
20260518,15,11170510,11226.6715,422.8117,233.676,408.2615,158.4544,306.7832,451.6268,640.2897,535.1562,505.5742,399.5423,393.9065,308.848,260.4317,434.032,289.1508,152.8154,208.0651,333.7374,364.4744,492.0773,633.5045,523.6023,607.0654,481.8728,446.5568,304.2713,264.804,665.2782
20260518,15,11170520,11300.5183,403.2243,216.8025,336.972,261.4397,429.7415,450.0635,584.7811,487.7518,560.9728,379.671,330.8363,201.2041,187.3405,409.7385,518.6911,293.1734,424.3922,388.8001,504.1768,520.4871,566.7734,459.9825,456.6605,311.5969,318.5462,270.6936,240.9941,785.0116
20260518,15,11170530,27703.6095,204.8621,98.8498,317.8564,679.619,1162.3841,1550.7031,1798.4873,1579.3324,1542.5828,1379.4913,1191.9548,734.6462,441.5792,925.418,132.0519,60.1211,282.5664,1293.0608,1937.68,1821.7062,1726.6111,1351.4143,1286.5138,1043.5203,991.9933,680.5021,474.3208,1013.7801
20260518,15,11170555,26692.7356,553.2972,398.374,557.1809,507.2648,716.1015,889.0018,1015.4396,826.0084,1010.412,885.0993,754.0924,564.6558,340.1754,797.6273,400.7447,217.2175,1957.4241,4894.361,1541.4778,1050.0622,1172.1088,870.9146,994.751,804.4521,797.9406,618.8304,446.876,1110.844
20260518,15,11170560,18280.2524,466.9123,149.1909,291.1755,302.7609,614.01,821.6248,1076.2651,1159.9107,1079.3034,858.5978,799.6777,537.1791,304.328,569.8403,635.2166,188.1031,297.6442,623.5527,882.6928,838.836,1091.9107,844.7611,883.9996,713.4606,696.6975,454.5531,302.7144,795.3331
20260518,15,11170570,13045.408,382.8634,171.1942,108.8804,223.5361,393.5796,612.9902,704.4165,652.5859,817.8404,608.3544,554.8156,453.2264,286.6717,524.6542,377.3729,302.0264,463.5347,291.3073,490.2428,601.7649,678.8125,523.3885,493.9716,439.2736,467.4565,429.1909,278.9812,712.4758
20260518,15,11170580,10534.185,248.5819,146.7884,151.5542,187.15,312.9939,352.2753,398.2918,330.4179,404.0363,294.8985,273.9054,209.2944,179.0199,410.3133,393.0895,185.4634,487.7155,984.4233,517.3801,426.779,492.4164,438.0689,555.2283,444.5406,417.6854,299.2744,255.8096,736.79
20260518,15,11170590,5792.1113,132.2952,59.7626,80.5938,108.1425,145.104,190.3212,260.386,238.9304,253.7488,250.958,169.4723,167.7899,157.8225,324.0862,151.276,66.648,73.174,165.5774,204.0806,199.9346,325.0342,232.17,252.866,254.647,281.3371,256.3713,201.3824,588.1985
20260518,15,11170625,71071.8657,1128.4461,476.1375,1216.3464,2875.1216,3203.7638,3594.5717,4477.5722,4444.1731,4275.7095,3000.3132,2394.6869,1398.9577,853.1356,1698.8311,1137.9021,423.5236,816.944,3093.0518,4826.6469,4678.7944,4712.693,3666.4765,3009.2542,2401.9619,2290.3202,1523.7966,1070.7557,2381.9784
20260518,15,11170630,23456.1163,1400.9225,752.4158,591.9962,411.6028,519.7311,409.9453,752.0035,857.0904,1038.5643,875.9017,829.248,661.6812,380.3232,1143.7905,1293.2924,668.0399,430.6155,525.015,529.7857,629.5025,1048.1346,1131.5898,1089.9023,1021.2464,962.8165,858.2236,701.3273,1941.4091
20260518,15,11170640,5648.5164,123.6379,43.2394,73.9788,151.6637,178.383,203.5572,275.0017,270.4865,288.266,268.9017,306.0871,205.244,158.4474,339.919,114.467,52.0306,49.0102,133.2514,231.1944,245.0606,276.0559,216.058,233.1921,163.9762,233.2908,214.0397,175.4313,424.6445
20260518,15,11170650,11834.8585,121.9817,65.3192,141.9967,362.6219,582.389,623.5076,774.7156,614.1214,710.1581,597.4788,503.0004,361.9906,172.6488,376.5383,130.8097,58.1377,158.747,443.4226,739.0806,594.6586,768.1819,538.0889,544.51,419.3184,427.7316,291.0553,199.8088,512.8393
20260518,15,11170660,9485.5965,221.7377,100.5554,316.3363,173.9208,420.4814,461.3921,550.4758,560.1333,462.879,407.1745,280.4679,194.9062,145.3445,337.5861,198.8366,97.9561,163.1702,279.635,477.3775,497.0314,564.0535,516.5885,479.9475,373.2459,291.8191,241.9635,189.5521,481.0279
20260518,15,11170685,35736.0207,817.2333,350.7994,327.8837,936.5623,1423.3686,1511.1758,1940.0434,1625.4858,1990.3361,1631.5017,1428.8733,862.1618,483.3091,926.1323,494.7928,221.3322,409.8084,1508.5816,2357.0808,2185.122,2621.6032,2063.9196,1968.0449,1483.9717,1267.2343,902.005,585.1141,1412.544
20260518,15,11170690,15371.4327,604.7755,436.113,267.8541,321.4559,401.5486,440.6154,645.2623,689.2618,754.5322,736.1328,745.6167,501.8647,338.6646,670.9638,620.0429,396.1378,211.2081,339.3955,514.0741,587.7237,636.3568,615.8517,693.7531,631.4483,624.5489,450.8631,408.8936,1086.4747
20260518,15,11170700,6817.4806,115.1718,78.2235,269.748,314.2513,305.4098,250.014,321.1634,355.0683,317.3034,334.2044,341.0091,246.2175,156.4739,303.3939,81.1527,51.7884,110.3856,202.4001,203.199,198.8121,234.5082,292.6895,341.6083,252.8589,286.4058,297.7612,171.4792,384.7794
20260518,16,11170510,10924.5408,454.35,251.1064,320.441,119.8291,316.7238,432.4829,589.8082,515.5234,504.3223,398.9791,373.0221,302.5999,236.494,395.3905,338.1261,178.6981,141.0196,331.2205,378.0926,474.359,625.9944,506.88,586.415,423.6201,391.2075,311.3037,282.545,743.9865
20260518,16,11170520,11332.163,465.6548,250.3696,345.1955,265.7535,423.0267,468.1393,546.9381,528.8824,543.2171,397.7613,300.7523,200.3833,183.8166,435.2957,357.3663,201.9897,394.9695,441.2367,523.3331,525.9974,596.357,485.7818,426.9859,329.8531,286.4054,270.6386,259.8625,876.2001
20260518,16,11170530,28215.4868,156.1527,75.3467,300.3155,689.7736,1197.714,1586.4155,1715.7159,1652.9253,1619.0166,1482.2627,1207.0837,779.3957,489.7598,951.6545,205.8483,93.7195,351.1575,1365.1194,1973.2176,1772.1118,1710.8044,1393.89,1367.1842,1020.3454,984.1021,637.2865,457.0163,980.1528
20260518,16,11170555,25609.2757,383.8433,276.3671,562.7532,501.0879,798.5453,867.5301,1075.9063,819.5961,935.6858,844.3154,787.5645,590.5295,336.6861,760.3062,240.7834,130.513,1796.5636,4509.7782,1533.7129,1141.0527,1139.7548,819.2625,1022.9362,759.9646,819.4436,665.0207,387.3694,1102.4023
20260518,16,11170560,18797.0098,473.9818,151.4497,296.522,321.2824,641.6444,868.8068,1109.3311,1192.6264,1091.0823,908.4102,803.5141,538.8651,322.0787,583.7778,605.7165,179.3673,261.6103,658.2982,909.5374,929.6102,1076.9257,934.6558,865.9048,764.6646,697.1036,472.7439,331.2908,806.2072
20260518,16,11170570,12918.0606,337.0458,150.7069,149.2544,211.8156,389.2655,612.4759,639.2213,686.8467,777.8075,637.7953,586.9555,416.8653,277.298,543.4507,328.1464,262.6287,274.2628,336.574,503.6442,621.227,676.6489,559.1068,550.7284,414.4594,498.8404,474.9518,276.2695,723.7673
20260518,16,11170580,10548.0134,336.118,198.4788,143.1276,230.4854,297.1878,375.7821,400.6518,351.7359,423.7793,304.5831,305.1869,238.9344,179.5081,421.1961,356.4202,168.1624,365.748,847.1909,495.1884,423.324,560.7027,441.7415,552.4533,407.9962,414.1254,316.6807,251.7186,739.8066
20260518,16,11170590,6045.0534,183.8283,83.0419,87.0471,94.2734,134.8621,183.9695,257.1657,225.7589,261.6698,259.9023,223.1108,159.8995,168.6407,307.6392,269.0495,118.5359,85.7762,167.2482,187.6954,213.9027,300.3209,227.4786,258.3079,279.3027,294.9501,256.7608,210.1724,544.7428
20260518,16,11170625,68741.9237,865.746,365.2937,1177.646,3151.981,3395.0747,3620.7206,4471.2249,4402.6331,4002.2088,2917.416,2292.5486,1365.2937,729.4154,1429.2488,1018.608,379.1226,963.6054,3185.6692,4774.2581,4555.237,4570.1904,3485.0556,2797.5247,2330.3377,2141.3999,1458.762,913.78,1981.9224
20260518,16,11170630,23427.1608,1398.4739,751.1002,551.2789,473.7246,457.9467,429.6454,698.9638,809.5584,1013.84,897.3334,844.2602,707.1709,431.2656,1142.83,1223.7243,632.1053,475.7831,525.7491,574.1574,668.6827,1058.3059,1111.3887,1129.0497,1101.4566,1062.9759,870.0425,661.8346,1724.5129
20260518,16,11170640,6422.7719,76.646,26.8051,64.4576,164.0132,198.8829,249.2844,284.517,342.8375,354.5387,367.7212,379.788,323.5385,202.8503,348.5932,61.9395,28.1544,73.8423,206.3793,216.5649,299.3068,276.0358,209.2173,239.1192,209.3745,256.2679,267.5472,196.4052,498.1442
20260518,16,11170650,11574.2152,106.7253,57.1498,177.8319,429.8982,628.5745,631.8704,818.3006,601.239,711.9377,521.0307,444.3086,312.28,178.4981,390.5501,109.7065,48.7585,199.0017,467.1364,720.6668,566.4968,691.9928,509.2364,495.9912,377.5584,410.562,279.2677,183.8685,503.7766
20260518,16,11170660,9378.1847,202.0538,91.629,260.9245,220.452,399.9051,434.9927,542.9751,517.451,499.5253,376.259,252.716,153.3848,150.0789,317.2107,257.2028,126.7104,158.372,332.8955,490.3191,491.935,554.3553,517.16,450.9372,331.3169,302.7453,227.349,198.4743,518.8537
20260518,16,11170685,34582.5355,866.6744,372.0223,336.9542,977.014,1425.2408,1481.9852,1898.8296,1646.6168,1962.8217,1480.1637,1261.7047,800.2557,514.1133,833.4036,536.5883,240.0284,386.3437,1548.466,2276.5343,2136.7255,2497.2059,1927.6464,1813.5182,1390.621,1180.1881,829.4635,571.1023,1390.3039
20260518,16,11170690,14773.7748,534.1682,385.197,320.682,355.4328,394.8601,448.3135,608.07,677.4108,759.3979,676.3824,712.0829,485.2744,362.4286,701.4235,494.3042,315.8048,266.8152,395.4194,503.5055,513.3719,640.917,629.1692,684.0164,532.1493,590.9664,467.4774,347.2802,971.4553
20260518,16,11170700,6591.857,100.4646,68.2347,220.2538,231.3369,278.8797,230.7154,349.853,325.5065,300.2058,306.2219,293.3868,253.0561,147.2951,272.1644,103.1723,65.84,106.8223,179.935,205.8413,246.7775,239.6341,311.2703,360.3242,275.2029,270.8866,268.5375,173.4053,406.6327
20260518,17,11170660,9457.4081,215.3719,97.6686,238.3943,188.2628,381.5888,429.0247,579.8784,534.2656,513.1378,414.7224,261.8126,152.5888,165.5054,311.4672,231.0632,113.8326,182.8913,349.8481,517.7183,497.1368,569.5483,493.5358,466.8687,306.2052,271.7691,231.1102,208.5125,533.6768
20260518,17,11170685,33085.6455,669.2261,287.2669,356.8143,977.0731,1429.2607,1467.9582,1861.0244,1732.4761,2005.7963,1568.5217,1180.1705,770.2096,452.9569,811.5332,429.7209,192.2239,394.1511,1648.1758,2197.8889,2085.9316,2243.7251,1842.4587,1645.19,1265.0901,1072.2914,754.1446,515.0292,1229.3384
20260518,17,11170690,13823.6297,432.1709,311.6452,321.9714,337.5435,375.2737,494.4696,575.4269,677.2957,705.4775,614.853,656.2172,512.5162,295.3864,649.2488,406.1217,259.4662,296.1408,365.2503,439.0794,460.0907,603.6636,652.7594,686.2038,537.0422,543.8196,386.4628,330.8227,897.211
20260518,17,11170700,6425.8908,103.4811,70.2836,223.7529,195.1878,242.8433,240.7684,317.5472,344.7511,304.6423,323.2162,278.7759,222.6727,154.785,263.6121,136.5271,87.1255,110.3486,160.6536,192.3982,193.9436,223.9206,336.0122,328.5801,264.6085,270.3502,237.3757,167.9376,429.79
20260518,17,11170510,11045.1628,466.4149,257.7748,336.9211,132.6475,313.625,417.9386,602.3259,498.2571,464.3699,402.3756,316.5178,334.116,228.5768,428.0453,397.3619,210.0045,121.5481,344.5696,388.942,474.0402,648.4073,494.7524,629.2441,407.2663,407.3869,304.1529,261.9396,755.6423
20260518,17,11170520,11403.1226,467.5643,251.3962,284.8657,333.829,419.0962,449.4798,576.586,521.8491,522.9915,352.4431,324.7301,214.7995,178.6292,431.8431,356.1029,201.2754,339.9321,544.6143,562.5134,537.7989,599.684,490.766,449.3183,327.4555,302.4335,264.8,260.0279,836.2971
20260518,17,11170530,25735.6704,108.5916,52.3975,291.4282,703.8355,1133.8029,1414.8063,1720.1944,1592.4236,1551.1395,1303.7919,1064.0023,678.0663,419.9877,741.7349,164.1331,74.7272,398.3797,1214.8626,1876.0047,1644.4229,1617.8959,1275.7511,1202.1484,960.8368,783.9289,570.1516,403.7421,772.4812
20260518,17,11170555,24516.0224,319.0201,229.694,582.9707,527.2155,766.3607,870.6089,992.4044,850.4163,916.5577,862.9635,798.0126,531.0487,324.3809,793.7831,296.2721,160.5898,1489.4051,4007.0238,1507.5389,1111.7288,1135.535,861.2872,975.3052,779.2143,744.8598,612.6214,399.9318,1069.2709
20260518,17,11170560,19605.4827,563.3361,180.0008,277.8527,357.8888,649.0563,941.6045,1098.0937,1176.5633,1164.1997,932.3632,812.9134,553.8159,319.7116,580.9628,635.199,188.0978,299.4049,656.883,1055.8174,1015.8774,1239.9236,992.8515,886.8785,772.8076,678.8864,504.2266,319.1477,751.1179
20260518,17,11170570,12466.8885,331.5697,148.2583,153.6809,210.0356,390.0234,539.6637,659.6868,688.8928,769.5211,578.9918,522.3286,424.6537,251.4936,520.9297,264.9245,212.0295,279.4862,293.4547,469.7176,606.4032,675.2088,532.9065,493.7471,459.4142,481.2302,431.8699,286.2891,790.4769
20260518,17,11170580,10517.8934,281.6173,166.296,136.9663,229.7764,317.3102,371.5693,436.1301,367.2346,379.1003,340.8544,297.2711,249.4402,203.6405,452.3729,382.8438,180.6293,337.8771,813.8532,481.1899,460.6373,574.1898,404.1655,529.7255,400.1083,442.4643,326.0054,266.9129,687.7111
20260518,17,11170590,6672.7272,219.0791,98.9659,115.4649,108.6043,177.7256,204.8195,310.4544,261.3046,259.7694,268.7146,243.5072,198.4935,191.5039,324.2774,276.1002,121.6422,96.9198,198.3564,239.7698,228.4915,351.719,250.7937,269.6194,293.588,328.5177,240.4576,216.4602,577.6065
20260518,17,11170625,67741.821,776.7899,327.7595,1207.3179,3345.6686,3417.447,3632.2466,4219.0689,4115.7589,3838.8949,2921.1519,2262.8328,1237.411,735.141,1350.0213,865.2034,322.026,1028.2338,3533.3253,4708.1084,4522.6044,4487.2042,3391.1823,2764.7924,2398.828,2040.9699,1387.1958,890.9152,2013.7226
20260518,17,11170630,24593.7035,1434.4037,770.3977,521.547,506.8808,550.1842,514.066,809.5852,976.093,1089.5173,959.7305,958.5343,662.7256,451.9356,1129.6004,1146.1545,592.0371,507.3492,643.3895,686.3901,723.4653,1131.3589,1113.1664,1171.7074,1144.4251,1059.2957,934.95,635.1531,1769.6599
20260518,17,11170640,7064.5425,114.0463,39.885,106.2265,215.179,190.9167,268.0939,352.8199,398.5627,389.8551,409.4492,399.1303,310.1497,200.4205,353.9841,86.5497,39.341,84.1063,213.7037,281.9046,291.2039,326.7525,260.7078,273.087,249.8158,279.0238,235.3487,197.2668,497.0117
20260518,17,11170650,11034.0267,102.5173,54.8963,176.1007,453.2473,584.5883,610.1363,756.7552,554.606,633.534,465.8883,350.3215,276.715,153.6227,404.9267,143.9759,63.9894,169.1513,495.8487,684.5272,551.9668,655.9531,477.5789,546.1933,346.1725,380.1173,267.1524,168.2121,505.3322
20260518,18,11170510,10877.9465,414.1676,228.8991,324.2742,171.5355,336.5953,400.5579,573.2528,482.4443,452.9628,402.5815,353.478,344.7379,221.6855,416.42,421.3393,222.6764,134.738,347.2327,412.1369,415.5503,634.0905,473.2941,569.2125,397.6491,382.1787,316.0576,296.9384,731.2608
20260518,18,11170520,11934.8923,457.5017,245.986,289.8999,363.8653,483.7032,508.8111,628.2191,565.3724,519.0914,313.2684,315.9459,191.9846,190.7868,478.3484,259.0072,146.3954,405.2113,629.5822,597.6267,622.1275,649.0749,530.6208,499.9493,389.6515,309.318,291.1101,249.044,803.39
20260518,18,11170530,21861.4215,134.2951,64.7999,280.2796,598.6624,996.006,1185.3365,1393.1958,1315.5086,1261.6728,1144.354,896.8184,648.6836,379.7211,606.9091,196.4109,89.4227,351.4048,1211.1626,1504.3315,1370.5379,1220.5489,1060.0121,1037.9756,769.369,666.4385,448.3752,358.5798,670.6086
20260518,18,11170555,23968.8209,325.2202,234.1582,553.9881,555.8766,786.4984,1016.7646,1000.289,814.9501,872.9755,834.1624,791.1791,571.8292,322.3855,748.848,320.9217,173.9503,1318.411,3566.0859,1500.0189,1216.507,1067.7806,844.7548,896.7101,779.087,738.5871,599.5999,363.8432,1153.4388
20260518,18,11170560,18951.3438,557.2363,178.052,279.1437,377.8084,642.504,839.0852,1136.606,1173.0175,984.8863,880.5911,759.025,445.3015,269.886,528.1601,715.5029,211.878,313.3132,687.7904,1070.7176,1065.5965,1232.9305,990.3082,824.4018,678.3265,594.4758,477.2863,340.9012,696.6117
20260518,18,11170570,12037.9943,346.6081,154.9827,167.1159,228.3787,344.6618,496.7663,574.9147,576.7073,647.2677,455.4605,501.3802,409.1761,282.4594,527.5536,287.1894,229.8491,282.0375,307.0371,402.9482,548.5989,620.6477,544.7248,516.5865,434.7435,540.3813,474.2631,335.4078,800.1476
20260518,18,11170580,10440.0432,288.0878,170.117,172.0067,203.2682,324.7516,410.1541,431.4596,380.3762,456.9805,377.1671,337.7448,235.0751,184.716,457.5136,361.1805,170.4081,302.2265,700.9027,496.7005,486.2713,596.8805,445.8421,467.8354,371.4986,418.2737,297.4119,264.5421,630.6493
20260518,18,11170590,6700.178,170.2357,76.9017,111.4642,105.2385,199.9607,231.3022,311.6414,303.7053,294.4486,309.481,306.6776,188.7417,178.6748,298.7806,187.078,82.4215,98.9824,192.0319,251.0131,281.2078,391.0474,248.7664,273.5788,305.154,324.7133,240.2125,199.4045,537.3121
20260518,18,11170625,61892.5982,805.8004,340.0001,1233.3759,3182.6194,3230.5437,3360.1369,3750.9774,3641.7426,3336.6547,2509.0678,1900.8647,1147.7572,651.8994,1325.0951,670.5696,249.5837,999.5428,3688.1294,4600.0115,4085.0715,3994.1747,2829.4664,2616.737,2066.693,1802.8125,1222.8893,755.0253,1895.3581
20260518,18,11170630,25306.682,1382.9928,742.7857,551.1404,425.4744,515.9302,575.61,858.8044,1105.3027,1184.74,1012.8595,912.6396,671.644,448.3956,1060.6602,1190.9266,615.1642,541.3714,764.4544,735.8919,791.0641,1216.1865,1248.0585,1250.1094,1113.3183,1095.6219,876.5112,618.8324,1800.1915
20260518,18,11170640,7863.7897,161.4858,56.4756,117.9861,162.7111,312.3293,333.6307,389.3364,431.7531,459.7073,398.7788,386.2593,249.2813,168.5089,329.7422,123.6378,56.199,126.5707,262.0419,340.605,324.8183,430.2869,306.1262,303.3056,274.7317,283.1982,258.4922,196.0137,619.7774
20260518,18,11170650,10613.7004,143.7512,76.9765,153.0762,538.8345,583.7237,590.8462,740.7692,544.6555,628.0744,435.7868,345.6552,226.2419,138.0799,331.0578,146.3068,65.0252,155.3406,538.6622,635.5875,519.9503,607.9283,443.1594,471.1015,312.9254,351.9075,233.97,144.9389,509.3678
20260518,18,11170660,9909.9622,238.7798,108.2838,216.2783,221.5558,392.92,414.6182,609.8732,543.6613,496.6512,404.9789,268.0076,164.0732,159.5162,352.4797,288.9218,142.3368,187.8203,400.7854,549.2785,515.867,574.8462,519.0456,490.8522,336.7949,306.4257,231.6914,218.1241,555.4958
20260518,18,11170685,31307.9429,679.1733,291.5371,434.8759,925.873,1391.1139,1435.2836,1757.3805,1737.729,1771.4339,1457.3251,1267.0321,627.7442,424.374,774.2961,418.4236,187.1703,446.5296,1581.2298,1969.1548,1922.3518,2044.1384,1750.5237,1505.8014,1110.6154,950.6383,733.7862,493.9402,1218.4673
20260518,18,11170690,13448.9667,424.7996,306.3297,349.4847,299.3171,311.6765,419.8052,575.0298,689.8755,662.2277,631.736,667.4504,413.8436,289.9355,600.8291,419.3568,267.9219,282.2216,367.3646,400.2285,375.7721,614.6875,602.5948,720.8327,569.2856,557.9214,420.4864,320.6604,887.2921
20260518,18,11170700,6180.1512,88.5543,60.1452,227.4892,219.3239,239.1591,269.7396,303.1971,286.5312,289.2296,323.5024,278.7789,208.3113,127.7836,277.0694,105.517,67.3367,87.731,181.5698,196.955,204.306,248.1481,318.1074,334.5388,237.6672,234.2455,228.5056,170.5929,366.1147
20260518,19,11170510,10880.6772,443.0844,244.8807,325.9437,175.608,361.2211,429.1755,558.0357,462.3141,486.3882,367.1635,372.6561,334.8699,219.2557,412.2092,411.2392,217.3387,145.5691,345.0552,406.677,467.1835,626.6917,465.0687,528.6957,360.9381,372.6733,336.9737,288.7969,714.9693
20260518,19,11170520,12418.1715,350.4743,188.4401,311.8648,386.3312,541.1497,592.7556,651.6977,581.1519,573.8124,338.2148,329.6335,220.4539,203.9536,455.996,264.5426,149.524,430.3005,690.2332,666.3573,664.9379,651.2376,556.9497,530.1328,355.8395,334.1962,303.75,264.782,829.4585
20260518,19,11170530,18913.4409,140.9736,68.0224,313.4875,598.7837,858.9981,1027.937,1172.9006,1035.8449,1093.6289,911.5551,806.4145,606.5797,349.5524,573.7682,170.5757,77.6604,319.9889,1199.7673,1294.7207,1038.9275,978.44,821.8114,847.6483,596.2399,566.8519,435.8715,321.6084,684.8826
20260518,19,11170555,23822.8232,360.4439,259.5194,569.1978,575.8458,829.9306,994.534,1048.8826,802.8027,914.5455,888.1158,744.4358,540.8053,347.4915,722.2052,321.0442,174.0171,1285.5885,3249.8427,1560.3082,1267.9577,1061.613,818.1359,869.4702,782.4568,751.6833,598.6603,383.5926,1099.6978
20260518,19,11170560,18331.6655,588.3722,188.0007,294.9398,295.1771,568.0195,863.6625,1094.9275,1018.7691,936.8451,796.5001,737.0807,475.292,259.1563,534.0641,587.2285,173.8925,278.7984,703.0067,1065.7966,1086.2404,1331.9662,956.9647,784.4283,640.1925,568.8306,489.9599,297.9851,715.5688
20260518,19,11170570,12375.4278,363.1377,162.374,165.1359,220.7631,381.5001,526.4752,531.3564,600.5948,616.5648,471.1348,506.7563,389.892,272.9398,583.6653,280.0843,224.1627,284.4029,374.8785,429.2854,572.6456,675.2016,573.2717,535.4069,442.8336,573.8108,469.826,319.656,827.6714
20260518,19,11170580,10314.29,305.2564,180.2552,126.6739,196.1912,312.7379,376.3216,479.7381,377.4107,437.1501,361.4388,346.2735,238.826,191.2787,416.3867,410.4729,193.6652,261.4369,570.547,493.2354,532.4869,601.4686,443.7401,438.3768,354.7376,416.6819,313.1027,276.2228,662.176
20260518,19,11170590,6713.9481,171.1634,77.3207,122.3254,136.6592,211.5941,251.7175,320.3229,322.0246,266.4099,288.6847,266.668,182.8916,175.2193,294.6287,196.9381,86.7657,105.8283,166.395,288.0036,311.0684,368.3469,272.3807,282.6482,291.1573,311.2807,218.9294,191.3549,535.2213
20260518,19,11170625,55975.5946,772.9207,326.1268,1095.6838,3002.3387,2915.3325,2900.5553,3342.5528,3146.4772,2784.9134,2214.9658,1814.8799,1072.043,597.6612,1334.453,796.0546,296.2892,1042.4605,3644.7533,4140.6213,3617.5547,3418.0394,2411.8555,2115.5174,1880.9396,1532.4049,1185.4426,760.222,1812.5346
20260518,19,11170630,24554.6568,1481.2324,795.5487,560.9476,508.2397,546.8733,524.7779,837.4548,1004.9399,1066.6512,875.7239,919.976,607.0528,424.7505,1064.2894,1167.4526,603.0386,540.0125,687.6771,679.4031,686.5538,1187.3425,1295.6792,1225.0382,1055.4645,1005.1355,849.6993,613.4738,1740.228
20260518,19,11170640,7198.1204,134.5854,47.0679,119.9054,213.0155,210.8367,271.8305,364.2983,340.9791,313.6454,275.5394,292.2882,244.4709,159.1654,336.2799,142.216,64.6435,148.5865,289.5863,313.8715,308.071,420.6065,304.5099,292.5315,257.4531,271.6762,251.5126,195.7144,613.2326
20260518,19,11170650,9997.675,107.225,57.4173,149.693,515.4461,532.5686,578.8957,658.7924,519.277,560.9571,402.9903,322.021,197.5749,140.443,306.4918,148.5355,66.0158,146.1321,502.3038,647.5053,484.0926,573.5624,425.5799,448.3658,296.0332,335.6371,229.7171,152.4255,491.9756
20260518,19,11170660,10260.3188,251.4479,114.0289,176.7003,235.0518,397.5223,417.7733,635.511,572.8659,510.1074,427.7158,297.9631,175.3316,170.6306,393.8247,290.5536,143.1404,199.3248,387.4842,508.313,536.565,690.8357,509.4781,523.2387,383.249,309.9707,276.1469,216.1069,509.4375
20260518,19,11170685,28279.3518,632.2046,271.3754,312.314,903.5856,1208.1842,1277.1311,1617.8877,1496.8708,1649.2381,1331.7866,1129.0963,664.5237,408.7195,717.0406,406.1261,181.6698,376.3857,1349.8959,1608.4123,1642.9429,1842.0073,1601.2609,1279.6001,1041.6372,853.7837,718.1128,457.6522,1299.9071
