사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20260514,9401,9401번(구미동~서울역),102000070,03164,순천향대학병원(00038),1049,86,20260517
20260514,N37,N37번(송파공영차고지~진관공영차고지),102000068,03162,순천향대학병원(00030),2,0,20260517
20260514,N37,N37번(송파공영차고지~진관공영차고지),102000071,03165,순천향대학병원.한남오거리(00083),8,9,20260517
20260514,N37,N37번(송파공영차고지~진관공영차고지),102000072,03166,한남오거리(00029),5,13,20260517
20260514,N37,N37번(진관공영차고지~송파공영차고지),102000068,03162,순천향대학병원(00087),5,1,20260517
20260514,N37,N37번(진관공영차고지~송파공영차고지),102000071,03165,순천향대학병원.한남오거리(00028),1,12,20260517
20260514,N37,N37번(진관공영차고지~송파공영차고지),102000072,03166,한남오거리(00086),6,2,20260517
20260514,507,507번(석수역~동대문문화공원),102000001,03001,한강대교북단.LG유플러스(00041),150,176,20260517
20260514,507,507번(석수역~동대문문화공원),102000002,03002,한강대교북단.LG유플러스(00071),161,122,20260517
20260514,507,507번(석수역~동대문문화공원),102000003,03003,신용산역(00042),148,201,20260517
20260514,507,507번(석수역~동대문문화공원),102000004,03004,신용산역(00070),299,115,20260517
20260514,507,507번(석수역~동대문문화공원),102000005,03005,용산우체국(00043),57,155,20260517
20260514,507,507번(석수역~동대문문화공원),102000006,03006,용산우체국(00069),152,93,20260517
20260514,507,507번(석수역~동대문문화공원),102000007,03007,삼각지역.전쟁기념관(00044),63,248,20260517
20260514,507,507번(석수역~동대문문화공원),102000008,03008,삼각지역.전쟁기념관(00068),258,57,20260517
20260514,507,507번(석수역~동대문문화공원),102000009,03009,숙대입구역(00045),174,221,20260517
20260514,507,507번(석수역~동대문문화공원),102000010,03010,숙대입구역(00067),196,97,20260517
20260514,507,507번(석수역~동대문문화공원),102000011,03011,갈월동(00046),121,113,20260517
20260514,507,507번(석수역~동대문문화공원),102000012,03012,갈월동(00066),160,74,20260517
20260514,507,507번(석수역~동대문문화공원),102000247,03340,노들섬(00072),33,57,20260517
20260514,507,507번(석수역~동대문문화공원),102000248,03341,노들섬(00040),31,50,20260517
20260514,5012,5012번(가산동~용산역),102000026,03119,신용산역3번출구(00050),295,612,20260517
20260514,5012,5012번(가산동~용산역),102000040,03134,용산전자상가10동(00053),111,74,20260517
20260514,5012,5012번(가산동~용산역),102000041,03135,용산전자상가12동(00048),14,96,20260517
20260514,5012,5012번(가산동~용산역),102000042,03136,용산전자상가.전자랜드(00047),78,93,20260517
20260514,5012,5012번(가산동~용산역),102000043,03137,용산전자상가.전자랜드(00054),105,102,20260517
20260514,5012,5012번(가산동~용산역),102000044,03138,원효대교북단(00046),212,243,20260517
20260514,5012,5012번(가산동~용산역),102000158,03252,신용산지하차도(00049),17,176,20260517
20260514,5012,5012번(가산동~용산역),102000163,03257,용산푸르지오써밋(00051),141,95,20260517
20260514,5012,5012번(가산동~용산역),102000164,03258,용산역광장앞(00052),453,18,20260517
20260514,5012,5012번(가산동~용산역),102000237,03331,원효대교북단(00055),286,100,20260517
20260514,6211,6211번(신월동~상왕십리),102000063,03157,서빙고역1번출구(00040),160,113,20260517
20260514,6211,6211번(신월동~상왕십리),102000064,03158,장충단로입구(00066),28,104,20260517
20260514,6211,6211번(신월동~상왕십리),102000066,03160,서울시기술교육원중부.블루스퀘어(00045),95,113,20260517
20260514,6211,6211번(신월동~상왕십리),102000067,03161,서울시기술교육원중부.블루스퀘어(00067),195,171,20260517
20260514,6211,6211번(신월동~상왕십리),102000068,03162,순천향대학병원(00044),586,411,20260517
20260514,6211,6211번(신월동~상왕십리),102000071,03165,순천향대학병원.한남오거리(00068),417,431,20260517
20260514,6211,6211번(신월동~상왕십리),102000120,03214,이촌동동부센트레빌(00033),49,164,20260517
20260514,6211,6211번(신월동~상왕십리),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00081),193,71,20260517
20260514,6211,6211번(신월동~상왕십리),102000122,03216,이촌1동충신교회앞(00034),85,169,20260517
20260514,6211,6211번(신월동~상왕십리),102000123,03217,이촌동한가람아파트.이촌역(00080),205,145,20260517
20260514,6211,6211번(신월동~상왕십리),102000124,03218,이촌동한강맨션.이촌역(00035),166,188,20260517
20260514,6211,6211번(신월동~상왕십리),102000125,03219,신용산초등학교(00079),136,130,20260517
20260514,6211,6211번(신월동~상왕십리),102000126,03220,신용산초등학교(00036),109,167,20260517
20260514,6211,6211번(신월동~상왕십리),102000127,03221,이촌동강촌아파트(00078),163,61,20260517
20260514,6211,6211번(신월동~상왕십리),102000128,03222,이촌동점보아파트(00037),121,179,20260517
20260514,6211,6211번(신월동~상왕십리),102000129,03223,이촌동현대아파트(00077),235,159,20260517
20260514,6211,6211번(신월동~상왕십리),102000130,03224,금강병원.반도아파트(00038),74,201,20260517
20260514,6211,6211번(신월동~상왕십리),102000131,03225,서빙고신동아아파트(00076),254,106,20260517
20260514,6211,6211번(신월동~상왕십리),102000132,03226,서빙고신동아아파트(00039),65,201,20260517
20260514,6211,6211번(신월동~상왕십리),102000173,03267,서빙고역교차로(00074),36,59,20260517
20260514,6211,6211번(신월동~상왕십리),102000178,03272,서빙고동(00041),67,62,20260517
20260514,6211,6211번(신월동~상왕십리),102000179,03273,서빙고동주민센터(00073),84,74,20260517
20260514,6211,6211번(신월동~상왕십리),102000180,03274,동빙고동(00042),178,88,20260517
20260514,6211,6211번(신월동~상왕십리),102000181,03275,동빙고동(00072),102,117,20260517
20260514,6211,6211번(신월동~상왕십리),102000182,03276,보광신동아아파트삼성리버빌아파트(00071),95,139,20260517
20260514,6211,6211번(신월동~상왕십리),102000191,03285,한남역.용산노인종합복지관(00069),267,121,20260517
20260514,6211,6211번(신월동~상왕십리),102000192,03286,한남역.용산노인종합복지관(00043),254,327,20260517
20260514,6211,6211번(신월동~상왕십리),102000230,03324,한남동하이페리온(00070),26,71,20260517
20260514,6211,6211번(신월동~상왕십리),102000231,03325,서빙고역1번출구(00075),64,50,20260517
20260514,6211,6211번(신월동~상왕십리),102000245,03338,한강대교스카이스위트(00082),35,116,20260517
20260514,6211,6211번(신월동~상왕십리),102000246,03339,한강대교전망카페(00032),29,36,20260517
20260514,6211,6211번(신월동~상왕십리),102000247,03340,노들섬(00083),41,210,20260517
20260514,6211,6211번(신월동~상왕십리),102000248,03341,노들섬(00031),229,37,20260517
20260514,421,421번(염곡동~옥수동),102000009,03009,숙대입구역(00029),291,871,20260517
20260514,421,421번(염곡동~옥수동),102000010,03010,숙대입구역(00093),682,146,20260517
20260514,421,421번(염곡동~옥수동),102000011,03011,갈월동(00030),150,340,20260517
20260514,421,421번(염곡동~옥수동),102000012,03012,갈월동(00092),361,147,20260517
20260514,421,421번(염곡동~옥수동),102000090,03184,전쟁기념관(00027),109,258,20260517
20260514,421,421번(염곡동~옥수동),102000091,03185,전쟁기념관(00094),581,159,20260517
20260514,421,421번(염곡동~옥수동),102000092,03186,녹사평역(00026),199,112,20260517
20260514,421,421번(염곡동~옥수동),102000093,03187,녹사평역(00095),92,178,20260517
20260514,421,421번(염곡동~옥수동),102000094,03188,용산구청.이태원시장(00025),538,210,20260517
20260514,421,421번(염곡동~옥수동),102000095,03189,용산구청.이태원시장(00096),370,565,20260517
20260514,421,421번(염곡동~옥수동),102000096,03190,이태원역1번출구.해밀턴호텔(00024),313,229,20260517
20260514,421,421번(염곡동~옥수동),102000097,03191,이태원역4번출구.해밀턴호텔(00097),315,365,20260517
20260514,421,421번(염곡동~옥수동),102000183,03277,보광동신동아아파트(00020),552,295,20260517
20260514,421,421번(염곡동~옥수동),102000184,03278,보광동주민센터(00101),496,362,20260517
20260514,421,421번(염곡동~옥수동),102000185,03279,보광동(00021),289,144,20260517
20260514,421,421번(염곡동~옥수동),102000186,03280,보광동(00100),162,377,20260517
20260514,421,421번(염곡동~옥수동),102000187,03281,한국폴리텍1대학(00099),258,355,20260517
20260514,421,421번(염곡동~옥수동),102000188,03282,한국폴리텍1대학(00022),268,356,20260517
20260514,421,421번(염곡동~옥수동),102000189,03283,이태원역.보광동입구(00098),455,184,20260517
20260514,421,421번(염곡동~옥수동),102000190,03284,이태원역.보광동입구(00023),246,578,20260517
20260514,421,421번(염곡동~옥수동),102000191,03285,한남역.용산노인종합복지관(00018),242,82,20260517
20260514,421,421번(염곡동~옥수동),102000192,03286,한남역.용산노인종합복지관(00102),318,373,20260517
20260514,421,421번(염곡동~옥수동),102000225,03319,순천향병원입구(00017),322,359,20260517
20260514,421,421번(염곡동~옥수동),102000230,03324,한남동하이페리온(00019),80,98,20260517
20260514,421,421번(염곡동~옥수동),102000234,03328,삼각지역11번출구.전쟁기념관(00028),43,523,20260517
20260514,421,421번(염곡동~옥수동),102000240,03334,순천향병원입구(00103),295,210,20260517
20260514,405,405번(염곡동~시청광장),102000062,03156,한강중학교(00070),184,128,20260517
20260514,405,405번(염곡동~시청광장),102000063,03157,서빙고역1번출구(00023),176,111,20260517
20260514,405,405번(염곡동~시청광장),102000064,03158,장충단로입구(00057),89,75,20260517
20260514,405,405번(염곡동~시청광장),102000064,03158,장충단로입구(00033),154,19,20260517
20260514,405,405번(염곡동~시청광장),102000065,03159,남산맨션아파트.남산예술원(00034),13,43,20260517
20260514,405,405번(염곡동~시청광장),102000073,03167,남산도서관.용산도서관(00040),199,151,20260517
20260514,405,405번(염곡동~시청광장),102000074,03168,남산도서관.용산도서관(00051),194,312,20260517
20260514,405,405번(염곡동~시청광장),102000075,03169,후암약수터(00039),46,70,20260517
20260514,405,405번(염곡동~시청광장),102000076,03170,후암약수터(00052),53,93,20260517
20260514,405,405번(염곡동~시청광장),102000077,03171,용산2가동주민센터.보성여중고(00038),173,278,20260517
20260514,405,405번(염곡동~시청광장),102000078,03172,용산2가동주민센터.보성여중고(00053),208,249,20260517
20260514,405,405번(염곡동~시청광장),102000079,03173,남산야외식물원입구(00036),33,45,20260517
20260514,405,405번(염곡동~시청광장),102000080,03174,남산야외식물원입구(00055),51,77,20260517
20260514,405,405번(염곡동~시청광장),102000081,03175,하얏트호텔(00035),111,278,20260517
20260514,405,405번(염곡동~시청광장),102000082,03176,하얏트호텔(00056),116,138,20260517
20260514,405,405번(염곡동~시청광장),102000098,03192,이태원119안전센터(00060),66,145,20260517
20260514,405,405번(염곡동~시청광장),102000099,03193,이태원119안전센터(00030),144,82,20260517
20260514,405,405번(염곡동~시청광장),102000100,03194,한남동주민센터(00059),86,204,20260517
20260514,405,405번(염곡동~시청광장),102000101,03195,한남동주민센터(00031),210,67,20260517
20260514,405,405번(염곡동~시청광장),102000102,03196,한강진역.블루스퀘어(00058),38,164,20260517
20260514,405,405번(염곡동~시청광장),102000103,03197,한강진역.블루스퀘어(00032),279,91,20260517
20260514,405,405번(염곡동~시청광장),102000174,03268,서빙고초등학교(00068),100,54,20260517
20260514,405,405번(염곡동~시청광장),102000175,03269,한강중학교(00020),34,80,20260517
20260514,405,405번(염곡동~시청광장),102000176,03270,서빙고동금호베스트빌(00021),28,42,20260517
20260514,405,405번(염곡동~시청광장),102000178,03272,서빙고동(00024),38,36,20260517
20260514,405,405번(염곡동~시청광장),102000179,03273,서빙고동주민센터(00067),52,42,20260517
20260514,405,405번(염곡동~시청광장),102000180,03274,동빙고동(00025),120,47,20260517
20260514,405,405번(염곡동~시청광장),102000181,03275,동빙고동(00066),86,79,20260517
20260514,405,405번(염곡동~시청광장),102000182,03276,보광신동아아파트삼성리버빌아파트(00065),73,66,20260517
20260514,405,405번(염곡동~시청광장),102000183,03277,보광동신동아아파트(00026),257,120,20260517
20260514,405,405번(염곡동~시청광장),102000184,03278,보광동주민센터(00064),75,123,20260517
20260514,405,405번(염곡동~시청광장),102000185,03279,보광동(00027),103,47,20260517
20260514,405,405번(염곡동~시청광장),102000186,03280,보광동(00063),38,105,20260517
20260514,405,405번(염곡동~시청광장),102000187,03281,한국폴리텍1대학(00062),47,103,20260517
20260514,405,405번(염곡동~시청광장),102000188,03282,한국폴리텍1대학(00028),63,102,20260517
20260514,405,405번(염곡동~시청광장),102000189,03283,이태원역.보광동입구(00061),360,147,20260517
20260514,405,405번(염곡동~시청광장),102000190,03284,이태원역.보광동입구(00029),167,285,20260517
20260514,405,405번(염곡동~시청광장),102000229,03323,서빙고동금호베스트빌(00069),39,42,20260517
20260514,405,405번(염곡동~시청광장),102000243,03336,서빙고초등학교(00022),25,68,20260517
20260514,405,405번(염곡동~시청광장),102000249,03342,용암초등학교.이태원2동주민센터(00054),22,37,20260517
20260514,405,405번(염곡동~시청광장),102000250,03343,용암초등학교.이태원2동주민센터(00037),16,77,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000003,03003,신용산역(00060),194,318,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000005,03005,용산우체국(00061),26,120,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000006,03006,용산우체국(00074),99,63,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000007,03007,삼각지역.전쟁기념관(00062),32,166,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000008,03008,삼각지역.전쟁기념관(00073),168,38,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000009,03009,숙대입구역(00063),43,260,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000010,03010,숙대입구역(00072),149,28,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000011,03011,갈월동(00064),28,68,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000012,03012,갈월동(00071),109,21,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000063,03157,서빙고역1번출구(00054),29,478,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000161,03255,용산역(00075),508,188,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000162,03256,용산푸르지오써밋(00076),95,16,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000165,03259,용산역사박물관.용산철도고등학교(00077),158,49,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000166,03260,용산역사박물관.용산철도고등학교(00059),37,108,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000167,03261,용산세무서(00078),59,73,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000168,03262,용산세무서(00058),95,66,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000169,03263,이촌역(00057),57,60,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000170,03264,이촌역(00079),171,78,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000171,03265,국립중앙박물관용산가족공원(00080),87,156,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000172,03266,국립중앙박물관용산가족공원(00056),257,69,20260517
20260514,502,502(월암공영차고지~한국은행신세계),102000173,03267,서빙고역교차로(00055),184,29,20260517
20260514,3011,3011번(장지공영차고지~한남동),102000067,03161,서울시기술교육원중부.블루스퀘어(00045),412,295,20260517
20260514,3011,3011번(장지공영차고지~한남동),102000068,03162,순천향대학병원(00044),115,182,20260517
20260514,3011,3011번(장지공영차고지~한남동),102000071,03165,순천향대학병원.한남오거리(00046),501,74,20260517
20260514,3011,3011번(장지공영차고지~한남동),102000072,03166,한남오거리(00043),28,230,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000063,03157,서빙고역1번출구(00080),168,78,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000116,03210,한남시범아파트(00048),64,126,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000117,03211,한남시범아파트(00086),44,84,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000118,03212,한남동(00049),149,274,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000119,03213,한남동(00085),340,124,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000120,03214,이촌동동부센트레빌(00073),59,32,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00063),48,81,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000122,03216,이촌1동충신교회앞(00074),104,80,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000123,03217,이촌동한가람아파트.이촌역(00062),241,117,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000124,03218,이촌동한강맨션.이촌역(00075),188,165,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000125,03219,신용산초등학교(00061),104,113,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000126,03220,신용산초등학교(00076),154,84,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000127,03221,이촌동강촌아파트(00060),71,61,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000128,03222,이촌동점보아파트(00077),98,95,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000129,03223,이촌동현대아파트(00059),76,108,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000130,03224,금강병원.반도아파트(00078),65,104,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000131,03225,서빙고신동아아파트(00058),126,118,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000132,03226,서빙고신동아아파트(00079),41,91,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000173,03267,서빙고역교차로(00056),10,81,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000178,03272,서빙고동(00081),52,39,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000179,03273,서빙고동주민센터(00055),41,53,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000180,03274,동빙고동(00082),166,38,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000181,03275,동빙고동(00054),65,84,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000182,03276,보광신동아아파트삼성리버빌아파트(00053),60,173,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000191,03285,한남역.용산노인종합복지관(00051),140,53,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000192,03286,한남역.용산노인종합복지관(00083),254,172,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000193,03287,이촌119안전센터.성촌공원(00068),2,14,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000194,03288,이촌로입구.성촌공원앞(00067),0,102,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000195,03289,이촌로입구.성촌공원앞(00069),118,2,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000196,03290,이촌2동주민센터(00066),2,109,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000197,03291,이촌2동주민센터(00070),109,6,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000198,03292,이촌2동대림아파트.새남터성지(00065),7,152,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000199,03293,이촌2동대림아파트.새남터성지(00071),115,12,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000200,03294,서부이촌동입구(00064),24,213,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000201,03295,이촌2동강변아파트(00072),157,31,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000225,03319,순천향병원입구(00050),133,142,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000230,03324,한남동하이페리온(00052),16,53,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000231,03325,서빙고역1번출구(00057),57,44,20260517
20260514,2016,2016번(중랑차고지~이촌2동),102000240,03334,순천향병원입구(00084),104,183,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000064,03158,장충단로입구(00051),1,1,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000066,03160,서울시기술교육원중부.블루스퀘어(00105),5,0,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000067,03161,서울시기술교육원중부.블루스퀘어(00052),13,5,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000068,03162,순천향대학병원(00104),7,1,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000071,03165,순천향대학병원.한남오거리(00053),11,13,20260517
20260514,N13,N13번(상계동차고지~송파공영차고지),102000072,03166,한남오거리(00103),5,12,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000064,03158,장충단로입구(00121),2,1,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000066,03160,서울시기술교육원중부.블루스퀘어(00028),11,6,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000067,03161,서울시기술교육원중부.블루스퀘어(00122),8,8,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000068,03162,순천향대학병원(00027),7,3,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000071,03165,순천향대학병원.한남오거리(00123),8,4,20260517
20260514,N13,N13번(송파공영차고지~상계동차고지),102000072,03166,한남오거리(00026),16,12,20260517
20260514,N16,N16번(도봉산공영차고지~온수동차고지),102000133,03227,만리동고개(00093),5,2,20260517
20260514,N16,N16번(도봉산공영차고지~온수동차고지),102000134,03228,손기정체육공원(00094),1,1,20260517
20260514,N16,N16번(온수동차고지~도봉산공영차고지),102000133,03227,만리동고개(00025),4,6,20260517
20260514,N16,N16번(온수동차고지~도봉산공영차고지),102000134,03228,손기정체육공원(00026),3,5,20260517
20260514,463,463(염곡동~국회의사당),102000133,03227,만리동고개(00054),457,271,20260517
20260514,463,463(염곡동~국회의사당),102000134,03228,손기정체육공원(00055),161,155,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000001,03001,한강대교북단.LG유플러스(00026),13,6,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000002,03002,한강대교북단.LG유플러스(00121),2,1,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000003,03003,신용산역(00027),31,9,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000004,03004,신용산역(00120),6,9,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000005,03005,용산우체국(00028),22,5,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000006,03006,용산우체국(00119),8,6,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000007,03007,삼각지역.전쟁기념관(00029),6,9,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000008,03008,삼각지역.전쟁기념관(00118),12,4,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000009,03009,숙대입구역(00030),12,9,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000010,03010,숙대입구역(00117),5,5,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000011,03011,갈월동(00031),3,4,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000012,03012,갈월동(00116),3,5,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000247,03340,노들섬(00122),2,6,20260517
20260514,N15,N15번(남태령역~우이동도선사입구),102000248,03341,노들섬(00025),6,0,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000001,03001,한강대교북단.LG유플러스(00101),14,3,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000002,03002,한강대교북단.LG유플러스(00050),13,9,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000003,03003,신용산역(00102),13,4,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000004,03004,신용산역(00049),24,25,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000005,03005,용산우체국(00103),12,6,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000006,03006,용산우체국(00048),14,5,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000007,03007,삼각지역.전쟁기념관(00104),4,9,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000008,03008,삼각지역.전쟁기념관(00047),26,10,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000009,03009,숙대입구역(00105),17,5,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000010,03010,숙대입구역(00046),24,17,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000011,03011,갈월동(00106),3,3,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000012,03012,갈월동(00045),6,17,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000247,03340,노들섬(00051),7,8,20260517
20260514,N15,N15번(우이동성원아파트~남태령역),102000248,03341,노들섬(00100),3,0,20260517
20260514,173,173번(월계동~연세대),102000133,03227,만리동고개(00070),250,323,20260517
20260514,173,173번(월계동~연세대),102000134,03228,손기정체육공원(00071),120,144,20260517
20260514,741,741번(진관차고지~헌인릉입구),102000068,03162,순천향대학병원(00071),443,103,20260517
20260514,741,741번(진관차고지~헌인릉입구),102000071,03165,순천향대학병원.한남오거리(00028),261,543,20260517
20260514,741,741번(진관차고지~헌인릉입구),102000072,03166,한남오거리(00070),198,157,20260517
20260514,0411,0411번(용산차고지~AT센터),102000049,03143,남정초등학교(00081),60,80,20260517
20260514,0411,0411번(용산차고지~AT센터),102000043,03137,용산전자상가.전자랜드(00002),31,4,20260517
20260514,0411,0411번(용산차고지~AT센터),102000049,03143,남정초등학교(00005),51,7,20260517
20260514,0411,0411번(용산차고지~AT센터),102000050,03144,원효로2가(00018),164,48,20260517
20260514,0411,0411번(용산차고지~AT센터),102000050,03144,원효로2가(00094),1,37,20260517
20260514,0411,0411번(용산차고지~AT센터),102000051,03145,원효로2가사거리(00004),19,6,20260517
20260514,0411,0411번(용산차고지~AT센터),102000051,03145,원효로2가사거리(00080),19,94,20260517
20260514,0411,0411번(용산차고지~AT센터),102000052,03146,원효로3가(00019),149,75,20260517
20260514,0411,0411번(용산차고지~AT센터),102000053,03147,원효로3가(00003),64,9,20260517
20260514,0411,0411번(용산차고지~AT센터),102000053,03147,원효로3가(00079),77,92,20260517
20260514,0411,0411번(용산차고지~AT센터),102000085,03179,효창공원앞역.이봉창역사울림관(00007),824,71,20260517
20260514,0411,0411번(용산차고지~AT센터),102000085,03179,효창공원앞역.이봉창역사울림관(00083),710,180,20260517
20260514,0411,0411번(용산차고지~AT센터),102000086,03180,효창공원앞역.이봉창역사울림관(00016),228,265,20260517
20260514,0411,0411번(용산차고지~AT센터),102000086,03180,효창공원앞역.이봉창역사울림관(00092),31,206,20260517
20260514,0411,0411번(용산차고지~AT센터),102000087,03181,용산꿈나무종합타운.보건분소(00006),122,23,20260517
20260514,0411,0411번(용산차고지~AT센터),102000087,03181,용산꿈나무종합타운.보건분소(00082),145,158,20260517
20260514,0411,0411번(용산차고지~AT센터),102000088,03182,용산꿈나무종합타운.보건분소(00017),58,24,20260517
20260514,0411,0411번(용산차고지~AT센터),102000088,03182,용산꿈나무종합타운.보건분소(00093),6,21,20260517
20260514,0411,0411번(용산차고지~AT센터),102000120,03214,이촌동동부센트레빌(00025),61,59,20260517
20260514,0411,0411번(용산차고지~AT센터),102000121,03215,이촌동두산위브트레지움.한강대우아파트(00072),76,117,20260517
20260514,0411,0411번(용산차고지~AT센터),102000122,03216,이촌1동충신교회앞(00026),84,92,20260517
20260514,0411,0411번(용산차고지~AT센터),102000123,03217,이촌동한가람아파트.이촌역(00071),275,181,20260517
20260514,0411,0411번(용산차고지~AT센터),102000124,03218,이촌동한강맨션.이촌역(00027),218,218,20260517
20260514,0411,0411번(용산차고지~AT센터),102000125,03219,신용산초등학교(00070),125,174,20260517
20260514,0411,0411번(용산차고지~AT센터),102000126,03220,신용산초등학교(00028),164,110,20260517
20260514,0411,0411번(용산차고지~AT센터),102000127,03221,이촌동강촌아파트(00069),148,83,20260517
20260514,0411,0411번(용산차고지~AT센터),102000128,03222,이촌동점보아파트(00029),233,92,20260517
20260514,0411,0411번(용산차고지~AT센터),102000129,03223,이촌동현대아파트(00068),106,259,20260517
20260514,0411,0411번(용산차고지~AT센터),102000130,03224,금강병원.반도아파트(00030),97,69,20260517
20260514,0411,0411번(용산차고지~AT센터),102000131,03225,서빙고신동아아파트(00067),148,216,20260517
20260514,0411,0411번(용산차고지~AT센터),102000132,03226,서빙고신동아아파트(00031),165,96,20260517
20260514,0411,0411번(용산차고지~AT센터),102000141,03235,숙명여대후문.이봉창활동터(00010),209,329,20260517
