도로명주소,상권업종대분류명,경도,위도
서울특별시 용산구 청파로 74,음식,126.9595641,37.5327885
서울특별시 용산구 회나무로 21,음식,126.9890019,37.53921904
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 녹사평대로54길 6,예술·스포츠,126.9875536,37.53927296
서울특별시 용산구 효창원로64길 6,음식,126.9622531,37.54011452
서울특별시 용산구 녹사평대로40나길 84,소매,126.9896244,37.53788562
서울특별시 용산구 한강대로 274,음식,126.9729222,37.54276639
서울특별시 용산구 우사단로4나길 17,숙박,126.9982577,37.53060597
서울특별시 용산구 한강대로40길 14,음식,126.9699739,37.53014266
서울특별시 용산구 청파로 363,음식,126.9689919,37.55198264
서울특별시 용산구 한남대로27길 66,음식,127.0029985,37.53959794
서울특별시 용산구 한강대로40가길 18,음식,126.9716707,37.53077378
서울특별시 용산구 새창로 114,음식,126.9602745,37.53728473
서울특별시 용산구 한강대로44길 17,음식,126.9709127,37.53088171
서울특별시 용산구 청파로49길 56,음식,126.9672182,37.54505348
서울특별시 용산구 원효로89길 12,음식,126.9686798,37.54072007
서울특별시 용산구 이태원로17길 11,숙박,126.9913107,37.53480433
서울특별시 용산구 원효로 133,음식,126.9577192,37.53405826
서울특별시 용산구 후암로 50,음식,126.9774347,37.55047088
서울특별시 용산구 한강대로88길 21-7,숙박,126.9733741,37.54486582
서울특별시 용산구 소월로 109,음식,126.9821646,37.552562
서울특별시 용산구 이태원로 229,음식,126.9990835,37.53582278
서울특별시 용산구 신흥로 95-17,음식,126.9849613,37.54513816
서울특별시 용산구 우사단로10길 39,음식,126.9976127,37.53325491
서울특별시 용산구 우사단로10길 28,음식,126.9971263,37.5330837
서울특별시 용산구 청파로85가길 10-10,숙박,126.9675659,37.55236068
서울특별시 용산구 한강대로 262,음식,126.9731942,37.54166723
서울특별시 용산구 한강대로62나길 16-13,숙박,126.9748374,37.53420731
서울특별시 용산구 두텁바위로 5,음식,126.9728081,37.54535223
서울특별시 용산구 효창원로66길 17,소매,126.9629429,37.54098871
서울특별시 용산구 독서당로 65-1,음식,127.0077501,37.53383132
서울특별시 용산구 신흥로5길 8,음식,126.9866253,37.54190378
서울특별시 용산구 두텁바위로 51,음식,126.9777982,37.546011
서울특별시 용산구 장문로 111,음식,127.0018327,37.5265875
서울특별시 용산구 한강대로42길 3,음식,126.9700076,37.53090852
서울특별시 용산구 두텁바위로1길 35,음식,126.9741544,37.54608234
서울특별시 용산구 청파로71길 5,음식,126.9695136,37.54921671
서울특별시 용산구 새창로 124-17,음식,126.9604108,37.53618556
서울특별시 용산구 신흥로12길 1,음식,126.9878245,37.54350768
서울특별시 용산구 한강대로 289,예술·스포츠,126.9719712,37.5440546
서울특별시 용산구 이촌로64길 61,예술·스포츠,126.9677042,37.52023103
서울특별시 용산구 한강대로40길 9-5,음식,126.9699285,37.53056612
서울특별시 용산구 두텁바위로 4,음식,126.9725027,37.5450278
서울특별시 용산구 한강대로23길 55,소매,126.964736,37.5297718
서울특별시 용산구 한강대로48길 15,음식,126.9714554,37.53162067
서울특별시 용산구 청파로 40,음식,126.956046,37.53180515
서울특별시 용산구 원효로90길 11,음식,126.9697209,37.54039598
서울특별시 용산구 대사관로34길 25,음식,127.0059737,37.53205645
서울특별시 용산구 청파로20길 9,음식,126.9675062,37.53331353
서울특별시 용산구 한강대로104길 30,음식,126.9737569,37.55023586
서울특별시 용산구 대사관로34길 10,음식,127.0059851,37.53283131
서울특별시 용산구 이태원로 222-26,음식,126.9999095,37.53445326
서울특별시 용산구 녹사평대로46길 27,음식,126.988312,37.5373539
서울특별시 용산구 소월로20길 32-2,음식,126.985199,37.54509314
서울특별시 용산구 녹사평대로 220,소매,126.9870448,37.53722763
서울특별시 용산구 한강대로39길 10,음식,126.9689892,37.53125064
서울특별시 용산구 새창로 131,음식,126.9614405,37.53599669
서울특별시 용산구 청파로43길 71,음식,126.9667095,37.54403521
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 대사관로31길 7-6,음식,127.0055665,37.53390352
서울특별시 용산구 원효로35길 6,예술·스포츠,126.9566108,37.5334632
서울특별시 용산구 청파로47길 100,소매,126.9650794,37.54546733
서울특별시 용산구 대사관로 67,숙박,127.0056457,37.53341697
서울특별시 용산구 한강대로48길 16,음식,126.9713084,37.53143142
서울특별시 용산구 한강대로 69,음식,126.9648956,37.52704181
서울특별시 용산구 한강대로30길 25,음식,126.9688551,37.52735827
서울특별시 용산구 효창원로 270,음식,126.963696,37.55133241
서울특별시 용산구 녹사평대로40가길 2-14,음식,126.9879051,37.53456076
서울특별시 용산구 이태원로19길 6,음식,126.9920009,37.53474131
서울특별시 용산구 대사관로 72,음식,127.0059511,37.53310161
서울특별시 용산구 한강대로14가길 18,음식,126.9648291,37.5240775
서울특별시 용산구 이태원로 203,예술·스포츠,126.996617,37.53482262
서울특별시 용산구 회나무로12길 10-3,숙박,126.9896809,37.53875959
서울특별시 용산구 회나무로13가길 25-3,음식,126.9911742,37.54116538
서울특별시 용산구 한강대로 295,보건의료,126.9717674,37.54455911
서울특별시 용산구 청파로47길 49,예술·스포츠,126.9675692,37.54458506
서울특별시 용산구 후암로 31,음식,126.9775371,37.54865088
서울특별시 용산구 독서당로 46,음식,127.0074219,37.5323537
서울특별시 용산구 백범로 341,음식,126.9679455,37.53796281
서울특별시 용산구 대사관로 73,음식,127.0061435,37.53336289
서울특별시 용산구 신흥로7길 34,소매,126.9861838,37.54313809
서울특별시 용산구 한강대로102길 11-22,음식,126.9730327,37.55003748
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 한강대로62다길 23,음식,126.9744984,37.5328197
서울특별시 용산구 한강대로 208-19,음식,126.9744516,37.5375139
서울특별시 용산구 새창로 108,음식,126.95998,37.53778919
서울특별시 용산구 한강대로84길 11-29,음식,126.9730122,37.54434316
서울특별시 용산구 우사단로2길 11,음식,126.9973752,37.5307321
서울특별시 용산구 한강대로 158,음식,126.9718509,37.53296325
서울특별시 용산구 회나무로 20-1,음식,126.9890925,37.53905687
서울특별시 용산구 이태원로20가길 7-2,음식,126.9926798,37.53372322
서울특별시 용산구 한강대로15길 9,음식,126.9638894,37.52574407
서울특별시 용산구 대사관로34길 26,음식,127.0056795,37.53208349
서울특별시 용산구 장문로 80,음식,126.9984049,37.52597483
서울특별시 용산구 독서당로 65-11,음식,127.0081009,37.53403852
서울특별시 용산구 한강대로88길 6,음식,126.9726727,37.54437011
서울특별시 용산구 한강대로 185,소매,126.9740902,37.53564875
서울특별시 용산구 한강대로88길 11,음식,126.9729668,37.54455038
서울특별시 용산구 두텁바위로 7,음식,126.9729891,37.54540633
서울특별시 용산구 새창로20길 3,음식,126.9594593,37.5383206
서울특별시 용산구 백범로 284-1,음식,126.9607599,37.53929412
서울특별시 용산구 우사단로 37,음식,126.9954404,37.53353415
서울특별시 용산구 보광로59길 25,음식,126.9925667,37.53382233
서울특별시 용산구 청파로45길 37,예술·스포츠,126.9685424,37.54445918
서울특별시 용산구 후암로57길 9-16,숙박,126.9746387,37.55308321
서울특별시 용산구 대사관로30가길 6,음식,127.0052157,37.53226371
서울특별시 용산구 신흥로 99-15,음식,126.9850519,37.54489491
서울특별시 용산구 장문로 23,음식,126.9931102,37.52856952
서울특별시 용산구 후암로 107,음식,126.9735634,37.55346139
서울특별시 용산구 우사단로 11-1,숙박,126.9964814,37.53142584
서울특별시 용산구 청파로53길 6,음식,126.9698657,37.54618945
서울특별시 용산구 새창로 106,음식,126.9598668,37.53796935
서울특별시 용산구 청파로43길 23,소매,126.9693576,37.54348632
서울특별시 용산구 원효로93길 9,음식,126.9691437,37.54073821
서울특별시 용산구 후암로 33,음식,126.9775145,37.54874098
서울특별시 용산구 한강대로 258,음식,126.9732961,37.54139695
서울특별시 용산구 이태원로14길 14,소매,126.9904396,37.53364197
서울특별시 용산구 원효로89길 18,소매,126.9682384,37.54087312
서울특별시 용산구 효창원로 270,음식,126.963696,37.55133241
서울특별시 용산구 이촌로77길 19,음식,126.9749212,37.5205121
서울특별시 용산구 한남대로21길 33,음식,127.0065961,37.53335386
서울특별시 용산구 후암로57길 3-10,음식,126.9745934,37.5531733
서울특별시 용산구 후암로57길 35-15,음식,126.9744126,37.55213711
서울특별시 용산구 이태원로 192,음식,126.9953725,37.53437208
서울특별시 용산구 새창로 213,예술·스포츠,126.9672699,37.5304663
서울특별시 용산구 한강대로39길 4,음식,126.9688763,37.5307911
서울특별시 용산구 두텁바위로58길 7,보건의료,126.9824254,37.55028252
서울특별시 용산구 이촌로 245,음식,126.974367,37.52017861
서울특별시 용산구 새창로 129,음식,126.9613839,37.53615885
서울특별시 용산구 한강대로 205,음식,126.972585,37.53665753
서울특별시 용산구 이촌로75길 16-5,음식,126.9746722,37.52071928
서울특별시 용산구 이태원로 285,음식,127.0009279,37.54186849
서울특별시 용산구 원효로89길 13-10,음식,126.9678312,37.54047657
서울특별시 용산구 대사관로11길 30,음식,127.0018782,37.53493078
서울특별시 용산구 녹사평대로40나길 1,음식,126.9880296,37.53461483
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 한남대로 60,음식,127.0078747,37.53446201
서울특별시 용산구 녹사평대로40길 33,음식,126.9877241,37.53465985
서울특별시 용산구 청파로43나길 15,음식,126.969097,37.54431517
서울특별시 용산구 원효로19길 58,소매,126.9550382,37.53339053
서울특별시 용산구 한강대로7길 22-11,음식,126.9619665,37.52521187
서울특별시 용산구 보광로59길 17,음식,126.9930079,37.53384938
서울특별시 용산구 두텁바위로1길 50,음식,126.9748107,37.54632575
서울특별시 용산구 녹사평대로40다길 2,음식,126.9884482,37.53495726
서울특별시 용산구 청파로85길 43,음식,126.9665925,37.55267575
서울특별시 용산구 이태원로55가길 18,음식,127.0001584,37.53762478
서울특별시 용산구 임정로 111,소매,126.9633247,37.5468273
서울특별시 용산구 회나무로13가길 30,음식,126.9911629,37.54094914
서울특별시 용산구 한강대로7길 9-5,숙박,126.9621933,37.52404064
서울특별시 용산구 후암로 97-1,숙박,126.9746499,37.55336252
서울특별시 용산구 한강대로62길 42-1,음식,126.9734009,37.53296361
서울특별시 용산구 후암로35길 46,음식,126.9759639,37.54953355
서울특별시 용산구 한강대로 198-1,음식,126.9747349,37.53603632
서울특별시 용산구 청파로47길 7,예술·스포츠,126.9702284,37.54470289
서울특별시 용산구 우사단로14길 24,음식,126.9969226,37.53419193
서울특별시 용산구 새창로45길 4,음식,126.9626181,37.53433922
서울특별시 용산구 원효로41길 64,음식,126.9607732,37.53551894
서울특별시 용산구 우사단로12길 6,음식,126.995893,37.53353417
서울특별시 용산구 보광로59길 29,음식,126.9923064,37.5338133
서울특별시 용산구 청파로71길 40,소매,126.9678839,37.54964876
서울특별시 용산구 원효로 259,음식,126.9692682,37.54069319
서울특별시 용산구 이촌로65가길 72,음식,126.974955,37.52083647
서울특별시 용산구 두텁바위로 79-1,음식,126.9807854,37.54659718
서울특별시 용산구 신흥로26길 20,음식,126.983875,37.54510198
서울특별시 용산구 백범로 280,음식,126.9602846,37.53957328
서울특별시 용산구 녹사평대로40길 51,음식,126.9886406,37.53445271
서울특별시 용산구 이촌로88길 8,예술·스포츠,126.9777612,37.51825115
서울특별시 용산구 신흥로 56,음식,126.9877,37.54352569
서울특별시 용산구 한강대로 287,음식,126.9719373,37.54391043
서울특별시 용산구 원효로93길 18-6,음식,126.9688154,37.54102645
서울특별시 용산구 새창로 124,음식,126.9607727,37.53649202
서울특별시 용산구 이태원로 230,음식,126.9992872,37.53548941
서울특별시 용산구 이촌로 245,음식,126.974367,37.52017861
서울특별시 용산구 한강대로62길 11,보건의료,126.9739096,37.5343783
서울특별시 용산구 두텁바위로 147,음식,126.9808747,37.55148961
서울특별시 용산구 두텁바위로 71,음식,126.9800952,37.54629072
서울특별시 용산구 한강대로 144,음식,126.9709236,37.5319449
서울특별시 용산구 후암로35길 51,음식,126.9761677,37.54920923
서울특별시 용산구 독서당로14길 46,음식,127.0083947,37.53119134
서울특별시 용산구 후암로48길 1,음식,126.9768003,37.55284038
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 소월로2나길 6-2,숙박,126.9769586,37.55322784
서울특별시 용산구 보광로59길 14-1,음식,126.9932342,37.53405663
서울특별시 용산구 만리재로 198,음식,126.968074,37.55488361
서울특별시 용산구 이태원로4길 10,음식,126.9755276,37.53405428
서울특별시 용산구 이태원로54길 74,음식,127.000973,37.53524614
서울특별시 용산구 보광로 125,음식,126.9939017,37.53389448
서울특별시 용산구 청파로43길 11,음식,126.9699912,37.54354955
서울특별시 용산구 한강대로72길 17-18,숙박,126.9742013,37.54148726
서울특별시 용산구 백범로 283,음식,126.9608729,37.53966357
서울특별시 용산구 보광로59길 25,음식,126.9925667,37.53382233
서울특별시 용산구 원효로25길 14,음식,126.9543598,37.53264244
서울특별시 용산구 한강대로 290-1,소매,126.9725709,37.5441989
서울특별시 용산구 후암로4길 10,음식,126.9789069,37.54671399
서울특별시 용산구 보광로 45,음식,126.9989479,37.5281012
서울특별시 용산구 이촌로75길 16-5,음식,126.9746722,37.52071928
서울특별시 용산구 한강대로102길 57,음식,126.9752283,37.54942528
서울특별시 용산구 청파로47길 56,음식,126.9673088,37.54493638
서울특별시 용산구 보광로60길 20,음식,126.9952255,37.53391256
서울특별시 용산구 청파로89길 31-12,숙박,126.9671468,37.5530273
서울특별시 용산구 이태원로20가길 4,음식,126.992397,37.53351598
서울특별시 용산구 녹사평대로40다길 2,음식,126.9884482,37.53495726
서울특별시 용산구 원효로48길 17,음식,126.9611812,37.53432074
서울특별시 용산구 청파로 391,음식,126.9687419,37.55450537
서울특별시 용산구 한강대로81길 18,음식,126.9715078,37.54282012
서울특별시 용산구 장문로 86,보건의료,126.9990497,37.52595681
서울특별시 용산구 한강대로40길 14,예술·스포츠,126.9699739,37.53014266
서울특별시 용산구 한강대로62나길 24,음식,126.975007,37.53444161
서울특별시 용산구 한강대로 358,음식,126.9723198,37.55007335
서울특별시 용산구 한강대로 100,음식,126.9686735,37.52879082
서울특별시 용산구 한강대로104길 53,음식,126.9752393,37.55053351
서울특별시 용산구 백범로87길 55,음식,126.9694044,37.53971114
서울특별시 용산구 한강대로44길 9,음식,126.9706524,37.53109789
서울특별시 용산구 두텁바위로 8,음식,126.9730458,37.54510001
서울특별시 용산구 이태원로 156-1,보건의료,126.9912655,37.5341466
서울특별시 용산구 대사관로30길 11-9,음식,127.005838,37.53286735
서울특별시 용산구 원효로 229-2,음식,126.9669834,37.53873741
서울특별시 용산구 청파로93길 35,음식,126.9671465,37.55387424
서울특별시 용산구 만리재로 180-1,음식,126.9663202,37.55418034
서울특별시 용산구 장문로 14,소매,126.9921712,37.52868659
서울특별시 용산구 회나무로 69,음식,126.9942519,37.54042675
서울특별시 용산구 회나무로44길 40,음식,126.9953948,37.53957986
서울특별시 용산구 녹사평대로 138,음식,126.9909604,37.53107416
서울특별시 용산구 청파로47나길 13,예술·스포츠,126.9668106,37.54557595
서울특별시 용산구 후암로57길 9-9,숙박,126.9745029,37.55304714
서울특별시 용산구 한강대로 366,소매,126.9729079,37.55109162
서울특별시 용산구 회나무로44가길 2,음식,126.9951685,37.53932757
서울특별시 용산구 녹사평대로 230,소매,126.9871012,37.53813765
서울특별시 용산구 우사단로14길 10,음식,126.996289,37.53396666
서울특별시 용산구 신흥로3가길 10,음식,126.9859239,37.54135408
서울특별시 용산구 한강대로39길 5,음식,126.9686048,37.53052973
서울특별시 용산구 두텁바위로 59-1,음식,126.9788958,37.54612833
서울특별시 용산구 원효로89길 12-1,음식,126.9683516,37.54090919
서울특별시 용산구 이촌로65가길 72,음식,126.974955,37.52083647
서울특별시 용산구 녹사평대로40나길 53,음식,126.9887534,37.53690345
서울특별시 용산구 한강대로40길 5,소매,126.9696118,37.53039485
서울특별시 용산구 대사관로31길 25,음식,127.0058042,37.53448015
서울특별시 용산구 새창로 132,음식,126.961237,37.5357083
서울특별시 용산구 우사단로 46,음식,126.9958364,37.53420091
서울특별시 용산구 회나무로6길 20,음식,126.9887532,37.53799366
서울특별시 용산구 한강대로52길 25,음식,126.9724962,37.53193627
서울특별시 용산구 청파로47길 71,음식,126.9664602,37.54484604
서울특별시 용산구 후암로 48,음식,126.977548,37.55024565
서울특별시 용산구 이태원로27나길 36,음식,126.996651,37.53508391
서울특별시 용산구 우사단로 31,음식,126.9954631,37.53295751
서울특별시 용산구 한강대로 366,음식,126.9729079,37.55109162
서울특별시 용산구 이태원로49길 8,음식,127.0001358,37.53720131
서울특별시 용산구 대사관로31길 17,음식,127.0057476,37.5340747
서울특별시 용산구 효창원로 240-1,음식,126.9635615,37.54863838
서울특별시 용산구 한강대로62길 16,음식,126.973525,37.53417999
서울특별시 용산구 이태원로26길 13,음식,126.9933134,37.53385841
서울특별시 용산구 신흥로7길 1,소매,126.9871798,37.54192186
서울특별시 용산구 원효로25길 24,음식,126.9531377,37.53289424
서울특별시 용산구 녹사평대로 286,음식,126.9895219,37.54312042
서울특별시 용산구 회나무로 11,음식,126.9880629,37.53875043
서울특별시 용산구 이촌로22길 6,음식,126.9561175,37.52568737
서울특별시 용산구 이태원로 179,소매,126.9937432,37.5348135
서울특별시 용산구 새창로 213-17,음식,126.9678919,37.53088093
서울특별시 용산구 후암로 107,예술·스포츠,126.9735634,37.55346139
서울특별시 용산구 효창원로 270,음식,126.963696,37.55133241
서울특별시 용산구 후암로 101,음식,126.9743104,37.55339848
서울특별시 용산구 한강대로 54-2,음식,126.9647832,37.52556414
서울특별시 용산구 후암로28길 57,음식,126.9804226,37.54919199
서울특별시 용산구 한남대로 60,음식,127.0078747,37.53446201
서울특별시 용산구 효창원로42길 16,예술·스포츠,126.9599128,37.53657282
서울특별시 용산구 신흥로 38,음식,126.9874174,37.54180475
서울특별시 용산구 우사단로4길 18,음식,126.9976128,37.53146191
서울특별시 용산구 서빙고로 17,음식,126.96657,37.52690715
서울특별시 용산구 한강대로38길 35,음식,126.9702234,37.5287732
서울특별시 용산구 원효로 75,음식,126.9522553,37.53274973
서울특별시 용산구 두텁바위로1길 107,음식,126.9759301,37.54884878
서울특별시 용산구 한강대로 50,소매,126.9645684,37.52530278
서울특별시 용산구 이태원로16길 14,음식,126.9911411,37.53359698
서울특별시 용산구 한강대로 287,음식,126.9719373,37.54391043
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 이태원로 179,음식,126.9937432,37.5348135
서울특별시 용산구 청파로43가길 23,음식,126.9685765,37.5441078
서울특별시 용산구 청파로71다길 16,숙박,126.9660737,37.54858507
서울특별시 용산구 원효로 240,음식,126.9680807,37.53918821
서울특별시 용산구 이촌로75길 12,예술·스포츠,126.9742651,37.52042186
서울특별시 용산구 이태원로49길 15,음식,126.99957,37.53703913
서울특별시 용산구 이태원로 180,음식,126.9941845,37.53422787
서울특별시 용산구 신흥로16길 5,음식,126.9868172,37.54483205
서울특별시 용산구 원효로53길 30,음식,126.9621076,37.53704206
서울특별시 용산구 효창원로40길 3-8,음식,126.9597316,37.53693316
서울특별시 용산구 청파로 395,음식,126.9687418,37.55486577
서울특별시 용산구 한강대로62다길 9,음식,126.9741023,37.53333318
서울특별시 용산구 한강대로81길 32,예술·스포츠,126.9715307,37.54210833
서울특별시 용산구 만리재로 198,음식,126.968074,37.55488361
서울특별시 용산구 한강대로 126-2,음식,126.9696796,37.53067417
서울특별시 용산구 이촌로 248,보건의료,126.9738921,37.51970097
서울특별시 용산구 이촌로88길 16,보건의료,126.9776482,37.51784568
서울특별시 용산구 대사관로 46,음식,127.0030435,37.53330895
서울특별시 용산구 원효로64길 15,음식,126.9642579,37.53591648
서울특별시 용산구 청파로 335-1,음식,126.9696719,37.54956814
서울특별시 용산구 대사관로 65,숙박,127.0054534,37.53344401
서울특별시 용산구 원효로19길 3,음식,126.9520968,37.53299293
서울특별시 용산구 장문로45바길 46,소매,127.0023306,37.53068705
서울특별시 용산구 보광로60길 22,음식,126.9954631,37.53390356
서울특별시 용산구 회나무로 46,음식,126.9918532,37.53966977
서울특별시 용산구 이태원로 232,음식,126.9994909,37.53563357
서울특별시 용산구 청파로 40,소매,126.956046,37.53180515
서울특별시 용산구 후암로28길 10,음식,126.9778423,37.54981323
서울특별시 용산구 회나무로13가길 17,음식,126.9905405,37.54097612
서울특별시 용산구 청파로 205-26,소매,126.9698573,37.53890937
서울특별시 용산구 새창로 127,음식,126.9612481,37.53626692
서울특별시 용산구 서빙고로 38,음식,126.9684265,37.52410554
서울특별시 용산구 한강대로84길 11-29,음식,126.9730122,37.54434316
서울특별시 용산구 독서당로 65-3,음식,127.0079199,37.53396645
서울특별시 용산구 원효로 259-1,예술·스포츠,126.9693247,37.54073826
서울특별시 용산구 효창원로 273-7,음식,126.9630623,37.55127816
서울특별시 용산구 이태원로54길 68-5,음식,127.0009278,37.53532723
서울특별시 용산구 한강대로 122,음식,126.9695665,37.53052097
서울특별시 용산구 한강대로104길 41-8,음식,126.9746168,37.5508217
서울특별시 용산구 원효로19길 1,음식,126.9518932,37.53292978
서울특별시 용산구 새창로 100,음식,126.9595271,37.53850083
서울특별시 용산구 한강대로 256,음식,126.9735224,37.54128889
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 소월로20길 24,음식,126.9852215,37.54546256
서울특별시 용산구 한강대로 95,음식,126.9674173,37.52959237
서울특별시 용산구 한남대로21길 24,음식,127.0061662,37.53383141
서울특별시 용산구 회나무로13가길 42,음식,126.9920002,37.5408591
서울특별시 용산구 백범로99길 40,음식,126.9716009,37.53587343
서울특별시 용산구 장문로 97,예술·스포츠,127.000396,37.52625415
서울특별시 용산구 새창로 209,음식,126.9669983,37.53067346
서울특별시 용산구 이태원로27가길 51,음식,126.9923516,37.53484945
서울특별시 용산구 두텁바위로1길 46,음식,126.9746523,37.54625364
서울특별시 용산구 한강대로71길 4,음식,126.9726289,37.54044174
서울특별시 용산구 신흥로 85,음식,126.9857986,37.54547164
서울특별시 용산구 새창로 122-1,음식,126.9606822,37.53656407
서울특별시 용산구 소월로20길 38-1,음식,126.9851311,37.54484086
서울특별시 용산구 청파로67길 7,숙박,126.9695252,37.54870314
서울특별시 용산구 한강대로30길 25,음식,126.9688551,37.52735827
서울특별시 용산구 이태원로 270,보건의료,127.0020367,37.5384627
서울특별시 용산구 서빙고로 4-8,음식,126.9652695,37.52584359
서울특별시 용산구 이태원로 29,음식,126.9784683,37.53731648
서울특별시 용산구 신흥로3길 3,음식,126.9867386,37.54114695
서울특별시 용산구 한강대로 58-1,음식,126.9651111,37.52582552
서울특별시 용산구 이태원로20가길 7-5,음식,126.9924309,37.53372321
서울특별시 용산구 소월로20길 10,음식,126.9851875,37.54608424
서울특별시 용산구 한강대로87길 3,음식,126.9718693,37.54418972
서울특별시 용산구 효창원로 172,음식,126.9625456,37.54340326
서울특별시 용산구 대사관로 46-1,음식,127.0032132,37.53332697
서울특별시 용산구 이태원로 145,예술·스포츠,126.9899077,37.53458798
서울특별시 용산구 대사관로 52,음식,127.0038807,37.53331794
서울특별시 용산구 원효로41길 62,예술·스포츠,126.9607506,37.53544685
서울특별시 용산구 한강대로23길 55,음식,126.964736,37.5297718
서울특별시 용산구 우사단로12길 13,음식,126.9963908,37.53375944
서울특별시 용산구 만리재로28길 5-30,숙박,126.9656303,37.55308994
서울특별시 용산구 원효로93길 9-3,음식,126.9690419,37.54064809
서울특별시 용산구 소월로2나길 6-1,음식,126.9770604,37.55327291
서울특별시 용산구 한강대로 349,음식,126.9714826,37.54942443
서울특별시 용산구 새창로 213-9,음식,126.9676431,37.53066462
서울특별시 용산구 새창로 217,음식,126.9677791,37.53021416
서울특별시 용산구 청파로47나길 13,음식,126.9668106,37.54557595
서울특별시 용산구 보광로59길 5,음식,126.9937207,37.53387645
서울특별시 용산구 청파로 359-16,숙박,126.9687203,37.55195554
서울특별시 용산구 청파로 337,예술·스포츠,126.9696266,37.54969427
서울특별시 용산구 한남대로20길 47,음식,127.0094813,37.53490338
서울특별시 용산구 청파로 359,소매,126.9691618,37.55159526
서울특별시 용산구 이태원로 223-5,음식,126.9983934,37.5355795
서울특별시 용산구 백범로99길 40,음식,126.9713523,37.53513455
서울특별시 용산구 한남대로27가길 1,음식,127.0035641,37.53754364
서울특별시 용산구 한남대로20길 41-4,음식,127.009504,37.5350115
서울특별시 용산구 녹사평대로54길 7,음식,126.9877007,37.53940812
서울특별시 용산구 청파로85가길 14,음식,126.9679394,37.55217157
서울특별시 용산구 한강대로 100,음식,126.9686735,37.52879082
서울특별시 용산구 새창로 217,음식,126.9677791,37.53021416
서울특별시 용산구 보광로59길 58,음식,126.9907112,37.53379516
서울특별시 용산구 신흥로 150-1,음식,126.9815436,37.54666938
서울특별시 용산구 한강대로76길 11-18,음식,126.9737597,37.54227103
서울특별시 용산구 우사단로10가길 10,음식,126.9970697,37.53366935
서울특별시 용산구 청파로47가길 5,음식,126.9669694,37.544684
서울특별시 용산구 이촌로 182,음식,126.9673757,37.52122205
서울특별시 용산구 후암로57길 3-21,음식,126.9750573,37.55328151
서울특별시 용산구 보광로 76,음식,126.9970245,37.53032664
서울특별시 용산구 원효로 261,음식,126.9694039,37.54081036
서울특별시 용산구 녹사평대로 168,소매,126.9891159,37.53332651
서울특별시 용산구 백범로90라길 28,음식,126.9690655,37.53835054
서울특별시 용산구 이태원로 203,음식,126.996617,37.53482262
서울특별시 용산구 독서당로14길 29,음식,127.0081799,37.53190314
서울특별시 용산구 보광로 19,음식,127.0006561,37.52625415
서울특별시 용산구 한강대로84길 11,음식,126.9731708,37.54375754
서울특별시 용산구 신흥로 97-5,음식,126.9848821,37.54522825
서울특별시 용산구 한강대로77길 4-1,음식,126.9722887,37.54224366
서울특별시 용산구 대사관로 80,예술·스포츠,127.0068676,37.53308354
서울특별시 용산구 이태원로20가길 7,음식,126.9925893,37.53363312
서울특별시 용산구 한강대로 95,음식,126.9666597,37.5288173
서울특별시 용산구 이촌로65가길 78,음식,126.9752265,37.52078246
서울특별시 용산구 한강대로52길 25-14,음식,126.9731297,37.53223374
서울특별시 용산구 한강대로44길 8,음식,126.9703017,37.53093562
서울특별시 용산구 청파로47길 25,음식,126.9690515,37.54469358
서울특별시 용산구 한강대로21길 17-12,음식,126.963527,37.52657288
서울특별시 용산구 소월로 322,숙박,126.9962434,37.5397691
서울특별시 용산구 우사단로10길 130,음식,127.0020138,37.53089429
서울특별시 용산구 소월로2길 17,음식,126.9767093,37.55425493
서울특별시 용산구 이태원로 239,보건의료,126.9997171,37.53637239
서울특별시 용산구 한강대로 289,음식,126.9719712,37.5440546
서울특별시 용산구 신흥로20길 7,음식,126.9848819,37.54610222
서울특별시 용산구 한강대로30길 25,음식,126.9688551,37.52735827
서울특별시 용산구 이촌로77길 19,음식,126.9749212,37.5205121
서울특별시 용산구 독서당로 67,예술·스포츠,127.0081461,37.5338403
서울특별시 용산구 독서당로 97,예술·스포츠,127.0107938,37.53531773
서울특별시 용산구 한강대로 405,음식,126.9717295,37.55483949
서울특별시 용산구 원효로 51,음식,126.950071,37.53385706
서울특별시 용산구 후암로57길 51-1,음식,126.9740961,37.55124505
서울특별시 용산구 새창로 213,음식,126.9672699,37.5304663
서울특별시 용산구 원효로48길 11-4,음식,126.9610906,37.53445586
서울특별시 용산구 보광로60길 15,음식,126.9950331,37.53408375
서울특별시 용산구 한강대로 69,음식,126.9648956,37.52704181
서울특별시 용산구 한강대로38길 11-8,음식,126.9698044,37.52978221
서울특별시 용산구 후암로57길 3-6,음식,126.9744802,37.55318228
